source	step	kind	edge_index	value	v0	v1	v2	v3	v4
29	33	ASSIGN	182	1	1	4	10	25	36
29	34	ASSIGN	184	1	1	4	10	27	36
29	35	ASSIGN	883	1	1	4	10	36	38
29	36	ASSIGN	219	1	1	5	6	10	25
29	37	ASSIGN	259	1	1	5	6	10	29
29	38	ASSIGN	221	1	1	5	10	16	27
29	39	ASSIGN	257	1	1	6	10	27	38
29	40	ASSIGN	292	1	1	7	10	16	27
29	41	ASSIGN	294	1	1	7	10	18	29
29	42	ASSIGN	623	1	1	7	18	33	39
29	43	ASSIGN	751	1	1	10	16	25	27
29	44	ASSIGN	571	1	1	10	16	25	36
29	45	ASSIGN	573	1	1	10	16	27	38
29	46	ASSIGN	784	1	1	10	18	27	29
29	47	ASSIGN	624	1	1	12	18	29	40
29	48	ASSIGN	559	0	2	3	4	16	24
29	49	ASSIGN	653	0	2	4	20	22	24
29	50	ASSIGN	736	0	2	4	22	24	29
29	51	ASSIGN	753	0	2	4	25	27	29
29	52	ASSIGN	295	1	2	7	11	26	30
29	53	ASSIGN	293	1	2	7	11	28	39
29	54	ASSIGN	329	1	2	8	11	19	30
29	55	ASSIGN	799	1	2	11	19	28	30
29	56	ASSIGN	877	0	2	15	22	35	38
29	57	ASSIGN	882	1	2	36	37	40	41
29	58	ASSIGN	237	1	3	6	7	11	12
29	59	ASSIGN	144	1	3	6	14	25	40
29	60	ASSIGN	273	1	3	7	8	11	12
29	61	ASSIGN	328	1	3	8	12	29	40
29	62	ASSIGN	833	0	3	10	17	30	39
29	63	ASSIGN	871	0	3	16	32	34	39
29	64	ASSIGN	545	1	4	10	15	19	36
29	65	ASSIGN	832	0	5	7	17	30	38
29	66	ASSIGN	870	0	5	7	34	36	38
29	67	ASSIGN	572	1	5	11	16	20	37
29	68	ASSIGN	829	0	5	12	28	30	35
29	69	ASSIGN	798	0	6	7	8	28	29
29	70	ASSIGN	878	0	6	8	35	37	39
29	71	ASSIGN	525	1	7	11	12	15	16
29	72	ASSIGN	552	1	8	11	12	16	17
29	73	ASSIGN	603	1	10	14	15	18	19
29	74	ASSIGN	867	0	12	13	14	34	35
29	75	ASSIGN	578	1	13	17	18	21	22
29	76	ASSIGN	888	0	15	16	17	37	38
29	77	ASSIGN	893	0	16	17	18	38	39
29	78	ASSIGN	732	1	16	20	21	24	25
29	79	ASSIGN	897	0	17	18	19	39	40
29	80	ASSIGN	750	1	17	20	21	25	26
29	81	ASSIGN	767	1	18	21	22	26	27
29	82	ASSIGN	783	1	19	22	23	27	28
29	83	CONFLICT	-1	-1	20	23	24	28	29
30	0	ASSIGN	555	0	0	2	16	18	20
30	1	ASSIGN	560	0	0	2	16	18	25
30	2	ASSIGN	654	0	0	2	18	20	25
30	3	ASSIGN	658	0	0	2	20	22	29
30	4	ASSIGN	123	1	0	3	4	8	9
30	5	ASSIGN	124	1	0	3	5	6	9
30	6	ASSIGN	238	1	0	3	6	8	9
30	7	ASSIGN	145	1	0	3	9	26	35
30	8	ASSIGN	162	1	0	4	5	8	9
30	9	ASSIGN	327	1	0	4	8	9	28
30	10	ASSIGN	183	1	0	4	9	15	26
30	11	ASSIGN	547	1	0	4	15	19	38
30	12	ASSIGN	220	1	0	5	9	26	37
30	13	ASSIGN	526	1	0	6	9	15	17
30	14	ASSIGN	258	1	0	6	9	17	28
30	15	ASSIGN	598	1	0	6	17	32	38
30	16	ASSIGN	675	0	0	7	21	23	25
30	17	ASSIGN	546	1	0	9	15	26	37
30	18	ASSIGN	597	1	0	9	17	26	37
30	19	ASSIGN	556	0	0	14	16	21	41
30	20	ASSIGN	650	0	0	20	21	41	42
30	21	ASSIGN	679	0	0	21	29	31	41
30	22	ASSIGN	867	1	0	34	35	38	39
30	23	ASSIGN	674	0	1	3	21	24	34
30	24	ASSIGN	182	1	1	4	10	25	36
30	25	ASSIGN	184	1	1	4	10	27	36
30	26	ASSIGN	883	1	1	4	10	36	38
30	27	ASSIGN	219	1	1	5	6	10	25
30	28	ASSIGN	259	1	1	5	6	10	29
30	29	ASSIGN	221	1	1	5	10	16	27
30	30	ASSIGN	257	1	1	6	10	27	38
30	31	ASSIGN	292	1	1	7	10	16	27
30	32	ASSIGN	294	1	1	7	10	18	29
30	33	ASSIGN	458	1	1	7	12	16	33
30	34	ASSIGN	460	1	1	7	12	16	35
30	35	ASSIGN	859	1	1	7	16	33	35
30	36	ASSIGN	751	1	1	10	16	25	27
30	37	ASSIGN	571	1	1	10	16	25	36
30	38	ASSIGN	573	1	1	10	16	27	38
30	39	ASSIGN	784	1	1	10	18	27	29
30	40	ASSIGN	875	1	1	35	36	39	40
30	41	ASSIGN	559	0	2	3	4	16	24
30	42	ASSIGN	653	0	2	4	20	22	24
30	43	ASSIGN	736	0	2	4	22	24	29
30	44	ASSIGN	753	0	2	4	25	27	29
30	45	ASSIGN	295	1	2	7	11	26	30
30	46	ASSIGN	293	1	2	7	11	28	39
30	47	ASSIGN	329	1	2	8	11	19	30
30	48	ASSIGN	488	1	2	8	13	17	34
30	49	ASSIGN	490	1	2	8	13	17	36
30	50	ASSIGN	868	1	2	8	17	34	36
30	51	ASSIGN	799	1	2	11	19	28	30
30	52	ASSIGN	882	1	2	36	37	40	41
30	53	ASSIGN	237	1	3	6	7	11	12
30	54	ASSIGN	439	1	3	6	9	12	14
30	55	ASSIGN	144	1	3	6	14	25	40
30	56	ASSIGN	273	1	3	7	8	11	12
30	57	ASSIGN	328	1	3	8	12	29	40
30	58	ASSIGN	517	1	3	9	14	18	35
30	59	ASSIGN	438	1	4	8	9	12	13
30	60	ASSIGN	545	1	4	10	15	19	36
30	61	ASSIGN	468	1	5	8	9	13	14
30	62	ASSIGN	487	1	5	9	13	24	33
30	63	ASSIGN	572	1	5	11	16	20	37
30	64	ASSIGN	798	0	6	7	8	28	29
30	65	ASSIGN	516	1	6	10	14	15	34
30	66	ASSIGN	459	1	6	12	15	23	34
30	67	ASSIGN	525	1	7	11	12	15	16
30	68	ASSIGN	489	1	7	13	16	24	35
30	69	ASSIGN	552	1	8	11	12	16	17
30	70	ASSIGN	518	1	8	14	17	25	36
30	71	CONFLICT	-1	-1	12	13	14	34	35
31	0	ASSIGN	0	1	0	1	4	38	39
31	1	ASSIGN	1	1	0	2	5	6	11
31	2	ASSIGN	123	1	0	3	4	8	9
31	3	ASSIGN	19	1	0	3	9	20	35
31	4	ASSIGN	143	1	0	3	9	24	35
31	5	ASSIGN	21	1	0	3	11	22	37
31	6	ASSIGN	22	1	0	4	8	19	23
31	7	ASSIGN	181	1	0	4	9	15	24
31	8	ASSIGN	547	1	0	4	15	19	38
31	9	ASSIGN	20	1	0	4	15	21	32
31	10	ASSIGN	41	1	0	4	38	39	42
31	11	ASSIGN	526	1	0	6	9	15	17
31	12	ASSIGN	598	1	0	6	17	32	38
31	13	ASSIGN	652	0	0	7	20	23	30
31	14	ASSIGN	658	0	0	7	20	27	29
31	15	ASSIGN	718	0	0	7	23	29	30
31	16	ASSIGN	546	1	0	9	15	26	37
31	17	ASSIGN	597	1	0	9	17	26	37
31	18	ASSIGN	867	1	0	34	35	38	39
31	19	ASSIGN	42	1	1	2	5	6	10
31	20	ASSIGN	735	0	1	3	24	26	28
31	21	ASSIGN	739	0	1	3	24	32	34
31	22	ASSIGN	801	0	1	3	28	30	32
31	23	ASSIGN	82	1	1	4	7	10	42
31	24	ASSIGN	61	1	1	4	10	21	36
31	25	ASSIGN	182	1	1	4	10	25	36
31	26	ASSIGN	883	1	1	4	10	36	38
31	27	ASSIGN	63	1	1	4	12	23	38
31	28	ASSIGN	62	1	1	5	16	22	33
31	29	ASSIGN	458	1	1	7	12	16	33
31	30	ASSIGN	460	1	1	7	12	16	35
31	31	ASSIGN	859	1	1	7	16	33	35
31	32	ASSIGN	571	1	1	10	16	25	36
31	33	ASSIGN	573	1	1	10	16	27	38
31	34	ASSIGN	875	1	1	35	36	39	40
31	35	ASSIGN	83	1	2	3	6	40	41
31	36	ASSIGN	84	1	2	4	7	10	13
31	37	ASSIGN	102	1	2	5	11	22	37
31	38	ASSIGN	104	1	2	5	13	24	39
31	39	ASSIGN	105	1	2	6	10	21	25
31	40	ASSIGN	103	1	2	6	17	23	34
31	41	ASSIGN	488	1	2	8	13	17	34
31	42	ASSIGN	490	1	2	8	13	17	36
31	43	ASSIGN	868	1	2	8	17	34	36
31	44	ASSIGN	721	0	2	9	16	23	32
31	45	ASSIGN	814	0	2	9	16	29	32
31	46	ASSIGN	692	1	2	10	21	36	42
31	47	ASSIGN	882	1	2	36	37	40	41
31	48	ASSIGN	717	0	3	5	23	28	30
31	49	ASSIGN	439	1	3	6	9	12	14
31	50	ASSIGN	144	1	3	6	14	25	40
31	51	ASSIGN	712	1	3	7	18	22	42
31	52	ASSIGN	517	1	3	9	14	18	35
31	53	ASSIGN	651	1	3	11	14	20	22
31	54	ASSIGN	671	1	3	14	20	31	42
31	55	ASSIGN	888	1	3	37	38	41	42
31	56	ASSIGN	653	0	4	6	20	22	24
31	57	ASSIGN	736	0	4	6	22	24	29
31	58	ASSIGN	438	1	4	8	9	12	13
31	59	ASSIGN	545	1	4	10	15	19	36
31	60	ASSIGN	673	1	4	12	15	21	23
31	61	ASSIGN	468	1	5	8	9	13	14
31	62	ASSIGN	487	1	5	9	13	24	33
31	63	ASSIGN	572	1	5	11	16	20	37
31	64	ASSIGN	657	0	6	7	8	20	28
31	65	ASSIGN	798	0	6	7	8	28	29
31	66	ASSIGN	516	1	6	10	14	15	34
31	67	ASSIGN	459	1	6	12	15	23	34
31	68	ASSIGN	525	1	7	11	12	15	16
31	69	ASSIGN	489	1	7	13	16	24	35
31	70	ASSIGN	552	1	8	11	12	16	17
31	71	ASSIGN	518	1	8	14	17	25	36
31	72	CONFLICT	-1	-1	12	13	14	34	35
32	0	ASSIGN	0	1	0	1	4	38	39
32	1	ASSIGN	1	1	0	2	5	6	11
32	2	ASSIGN	123	1	0	3	4	8	9
32	3	ASSIGN	19	1	0	3	9	20	35
32	4	ASSIGN	143	1	0	3	9	24	35
32	5	ASSIGN	22	1	0	4	8	19	23
32	6	ASSIGN	181	1	0	4	9	15	24
32	7	ASSIGN	20	1	0	4	15	21	32
32	8	ASSIGN	21	1	0	5	11	22	37
32	9	ASSIGN	652	0	0	7	20	23	30
32	10	ASSIGN	658	0	0	7	20	27	29
32	11	ASSIGN	718	0	0	7	23	29	30
32	12	ASSIGN	865	0	0	10	20	33	41
32	13	ASSIGN	867	1	0	34	35	38	39
32	14	ASSIGN	42	1	1	2	5	6	10
32	15	ASSIGN	156	0	1	3	15	17	37
32	16	ASSIGN	735	0	1	3	24	26	28
32	17	ASSIGN	739	0	1	3	24	32	34
32	18	ASSIGN	801	0	1	3	28	30	32
32	19	ASSIGN	82	1	1	4	7	10	42
32	20	ASSIGN	61	1	1	4	10	21	36
32	21	ASSIGN	182	1	1	4	10	25	36
32	22	ASSIGN	63	1	1	4	12	23	38
32	23	ASSIGN	62	1	1	5	16	22	33
32	24	ASSIGN	458	1	1	7	12	16	33
32	25	ASSIGN	460	1	1	7	12	16	35
32	26	ASSIGN	859	1	1	7	16	33	35
32	27	ASSIGN	892	0	1	15	17	37	42
32	28	ASSIGN	875	1	1	35	36	39	40
32	29	ASSIGN	84	1	2	4	7	10	13
32	30	ASSIGN	102	1	2	5	11	22	37
32	31	ASSIGN	104	1	2	5	13	24	39
32	32	ASSIGN	105	1	2	6	10	21	25
32	33	ASSIGN	103	1	2	6	17	23	34
32	34	ASSIGN	488	1	2	8	13	17	34
32	35	ASSIGN	490	1	2	8	13	17	36
32	36	ASSIGN	868	1	2	8	17	34	36
32	37	ASSIGN	721	0	2	9	16	23	32
32	38	ASSIGN	814	0	2	9	16	29	32
32	39	ASSIGN	692	1	2	10	21	36	42
32	40	ASSIGN	862	0	2	15	31	33	38
32	41	ASSIGN	157	0	3	5	15	17	38
32	42	ASSIGN	160	0	3	5	19	21	41
32	43	ASSIGN	717	0	3	5	23	28	30
32	44	ASSIGN	439	1	3	6	9	12	14
32	45	ASSIGN	144	1	3	6	14	25	40
32	46	ASSIGN	517	1	3	9	14	18	35
32	47	ASSIGN	651	1	3	11	14	20	22
32	48	ASSIGN	653	0	4	6	20	22	24
32	49	ASSIGN	736	0	4	6	22	24	29
32	50	ASSIGN	861	0	4	6	33	35	37
32	51	ASSIGN	438	1	4	8	9	12	13
32	52	ASSIGN	673	1	4	12	15	21	23
32	53	ASSIGN	468	1	5	8	9	13	14
32	54	ASSIGN	487	1	5	9	13	24	33
32	55	ASSIGN	671	1	5	14	20	31	42
32	56	ASSIGN	712	1	5	14	22	31	42
32	57	ASSIGN	895	0	5	18	25	38	41
32	58	ASSIGN	657	0	6	7	8	20	28
32	59	ASSIGN	798	0	6	7	8	28	29
32	60	ASSIGN	516	1	6	10	14	15	34
32	61	ASSIGN	459	1	6	12	15	23	34
32	62	ASSIGN	866	0	6	13	20	33	42
32	63	ASSIGN	489	1	7	13	16	24	35
32	64	ASSIGN	891	0	8	10	37	39	41
32	65	ASSIGN	518	1	8	14	17	25	36
32	66	ASSIGN	896	0	9	11	38	40	42
32	67	CONFLICT	-1	-1	12	13	14	34	35
33	0	ASSIGN	0	1	0	1	4	38	39
33	1	ASSIGN	1	1	0	2	5	6	11
33	2	ASSIGN	238	1	0	3	6	8	9
33	3	ASSIGN	19	1	0	3	9	20	35
33	4	ASSIGN	21	1	0	3	11	22	37
33	5	ASSIGN	327	1	0	4	8	9	28
33	6	ASSIGN	22	1	0	4	8	19	23
33	7	ASSIGN	547	1	0	4	15	19	38
33	8	ASSIGN	20	1	0	4	15	21	32
33	9	ASSIGN	41	1	0	4	38	39	42
33	10	ASSIGN	526	1	0	6	9	15	17
33	11	ASSIGN	258	1	0	6	9	17	28
33	12	ASSIGN	598	1	0	6	17	32	38
33	13	ASSIGN	546	1	0	9	15	26	37
33	14	ASSIGN	597	1	0	9	17	26	37
33	15	ASSIGN	867	1	0	34	35	38	39
33	16	ASSIGN	42	1	1	2	5	6	10
33	17	ASSIGN	82	1	1	4	7	10	42
33	18	ASSIGN	61	1	1	4	10	21	36
33	19	ASSIGN	883	1	1	4	10	36	38
33	20	ASSIGN	63	1	1	4	12	23	38
33	21	ASSIGN	259	1	1	5	6	10	29
33	22	ASSIGN	62	1	1	5	16	22	33
33	23	ASSIGN	257	1	1	6	10	27	38
33	24	ASSIGN	292	1	1	7	10	16	27
33	25	ASSIGN	294	1	1	7	10	18	29
33	26	ASSIGN	458	1	1	7	12	16	33
33	27	ASSIGN	460	1	1	7	12	16	35
33	28	ASSIGN	859	1	1	7	16	33	35
33	29	ASSIGN	571	1	1	10	16	25	36
33	30	ASSIGN	573	1	1	10	16	27	38
33	31	ASSIGN	784	1	1	10	18	27	29
33	32	ASSIGN	875	1	1	35	36	39	40
33	33	ASSIGN	102	1	2	5	11	22	37
33	34	ASSIGN	103	1	2	6	17	23	34
33	35	ASSIGN	295	1	2	7	11	26	30
33	36	ASSIGN	293	1	2	7	11	28	39
33	37	ASSIGN	329	1	2	8	11	19	30
33	38	ASSIGN	488	1	2	8	13	17	34
33	39	ASSIGN	490	1	2	8	13	17	36
33	40	ASSIGN	868	1	2	8	17	34	36
33	41	ASSIGN	692	1	2	10	21	36	42
33	42	ASSIGN	799	1	2	11	19	28	30
33	43	ASSIGN	882	1	2	36	37	40	41
33	44	ASSIGN	237	1	3	6	7	11	12
33	45	ASSIGN	439	1	3	6	9	12	14
33	46	ASSIGN	273	1	3	7	8	11	12
33	47	ASSIGN	712	1	3	7	18	22	42
33	48	ASSIGN	328	1	3	8	12	29	40
33	49	ASSIGN	517	1	3	9	14	18	35
33	50	ASSIGN	651	1	3	11	14	20	22
33	51	ASSIGN	671	1	3	14	20	31	42
33	52	ASSIGN	888	1	3	37	38	41	42
33	53	ASSIGN	438	1	4	8	9	12	13
33	54	ASSIGN	545	1	4	10	15	19	36
33	55	ASSIGN	673	1	4	12	15	21	23
33	56	ASSIGN	468	1	5	8	9	13	14
33	57	ASSIGN	487	1	5	9	13	24	33
33	58	ASSIGN	572	1	5	11	16	20	37
33	59	ASSIGN	798	0	6	7	8	28	29
33	60	ASSIGN	516	1	6	10	14	15	34
33	61	ASSIGN	459	1	6	12	15	23	34
33	62	ASSIGN	525	1	7	11	12	15	16
33	63	ASSIGN	489	1	7	13	16	24	35
33	64	ASSIGN	552	1	8	11	12	16	17
33	65	ASSIGN	518	1	8	14	17	25	36
33	66	CONFLICT	-1	-1	12	13	14	34	35
34	0	ASSIGN	0	1	0	1	4	38	39
34	1	ASSIGN	1	1	0	2	5	6	11
34	2	ASSIGN	238	1	0	3	6	8	9
34	3	ASSIGN	19	1	0	3	9	20	35
34	4	ASSIGN	21	1	0	3	11	22	37
34	5	ASSIGN	327	1	0	4	8	9	28
34	6	ASSIGN	22	1	0	4	8	19	23
34	7	ASSIGN	547	1	0	4	15	19	38
34	8	ASSIGN	20	1	0	4	15	21	32
34	9	ASSIGN	41	1	0	4	38	39	42
34	10	ASSIGN	526	1	0	6	9	15	17
34	11	ASSIGN	258	1	0	6	9	17	28
34	12	ASSIGN	598	1	0	6	17	32	38
34	13	ASSIGN	546	1	0	9	15	26	37
34	14	ASSIGN	597	1	0	9	17	26	37
34	15	ASSIGN	867	1	0	34	35	38	39
34	16	ASSIGN	42	1	1	2	5	6	10
34	17	ASSIGN	82	1	1	4	7	10	42
34	18	ASSIGN	61	1	1	4	10	21	36
34	19	ASSIGN	883	1	1	4	10	36	38
34	20	ASSIGN	63	1	1	4	12	23	38
34	21	ASSIGN	259	1	1	5	6	10	29
34	22	ASSIGN	62	1	1	5	16	22	33
34	23	ASSIGN	257	1	1	6	10	27	38
34	24	ASSIGN	292	1	1	7	10	16	27
34	25	ASSIGN	294	1	1	7	10	18	29
34	26	ASSIGN	458	1	1	7	12	16	33
34	27	ASSIGN	460	1	1	7	12	16	35
34	28	ASSIGN	859	1	1	7	16	33	35
34	29	ASSIGN	571	1	1	10	16	25	36
34	30	ASSIGN	573	1	1	10	16	27	38
34	31	ASSIGN	784	1	1	10	18	27	29
34	32	ASSIGN	875	1	1	35	36	39	40
34	33	ASSIGN	102	1	2	5	11	22	37
34	34	ASSIGN	103	1	2	6	17	23	34
34	35	ASSIGN	295	1	2	7	11	26	30
34	36	ASSIGN	293	1	2	7	11	28	39
34	37	ASSIGN	329	1	2	8	11	19	30
34	38	ASSIGN	488	1	2	8	13	17	34
34	39	ASSIGN	490	1	2	8	13	17	36
34	40	ASSIGN	868	1	2	8	17	34	36
34	41	ASSIGN	692	1	2	10	21	36	42
34	42	ASSIGN	799	1	2	11	19	28	30
34	43	ASSIGN	882	1	2	36	37	40	41
34	44	ASSIGN	237	1	3	6	7	11	12
34	45	ASSIGN	439	1	3	6	9	12	14
34	46	ASSIGN	273	1	3	7	8	11	12
34	47	ASSIGN	712	1	3	7	18	22	42
34	48	ASSIGN	328	1	3	8	12	29	40
34	49	ASSIGN	517	1	3	9	14	18	35
34	50	ASSIGN	651	1	3	11	14	20	22
34	51	ASSIGN	671	1	3	14	20	31	42
34	52	ASSIGN	888	1	3	37	38	41	42
34	53	ASSIGN	438	1	4	8	9	12	13
34	54	ASSIGN	545	1	4	10	15	19	36
34	55	ASSIGN	673	1	4	12	15	21	23
34	56	ASSIGN	468	1	5	8	9	13	14
34	57	ASSIGN	487	1	5	9	13	24	33
34	58	ASSIGN	572	1	5	11	16	20	37
34	59	ASSIGN	798	0	6	7	8	28	29
34	60	ASSIGN	516	1	6	10	14	15	34
34	61	ASSIGN	459	1	6	12	15	23	34
34	62	ASSIGN	525	1	7	11	12	15	16
34	63	ASSIGN	489	1	7	13	16	24	35
34	64	ASSIGN	552	1	8	11	12	16	17
34	65	ASSIGN	518	1	8	14	17	25	36
34	66	CONFLICT	-1	-1	12	13	14	34	35
35	0	ASSIGN	0	1	0	1	4	38	39
35	1	ASSIGN	1	1	0	2	5	6	11
35	2	ASSIGN	238	1	0	3	6	8	9
35	3	ASSIGN	40	1	0	3	6	9	41
35	4	ASSIGN	19	1	0	3	9	20	35
35	5	ASSIGN	21	1	0	3	11	22	37
35	6	ASSIGN	41	1	0	3	37	38	42
35	7	ASSIGN	327	1	0	4	8	9	28
35	8	ASSIGN	22	1	0	4	8	19	23
35	9	ASSIGN	20	1	0	4	15	21	32
35	10	ASSIGN	258	1	0	6	9	17	28
35	11	ASSIGN	867	1	0	34	35	38	39
35	12	ASSIGN	42	1	1	2	5	6	10
35	13	ASSIGN	82	1	1	4	7	10	42
35	14	ASSIGN	61	1	1	4	10	21	36
35	15	ASSIGN	63	1	1	4	12	23	38
35	16	ASSIGN	259	1	1	5	6	10	29
35	17	ASSIGN	62	1	1	5	16	22	33
35	18	ASSIGN	257	1	1	6	10	27	38
35	19	ASSIGN	292	1	1	7	10	16	27
35	20	ASSIGN	294	1	1	7	10	18	29
35	21	ASSIGN	458	1	1	7	12	16	33
35	22	ASSIGN	460	1	1	7	12	16	35
35	23	ASSIGN	859	1	1	7	16	33	35
35	24	ASSIGN	670	1	1	9	20	35	41
35	25	ASSIGN	784	1	1	10	18	27	29
35	26	ASSIGN	875	1	1	35	36	39	40
35	27	ASSIGN	102	1	2	5	11	22	37
35	28	ASSIGN	691	1	2	6	17	21	41
35	29	ASSIGN	103	1	2	6	17	23	34
35	30	ASSIGN	295	1	2	7	11	26	30
35	31	ASSIGN	293	1	2	7	11	28	39
35	32	ASSIGN	329	1	2	8	11	19	30
35	33	ASSIGN	488	1	2	8	13	17	34
35	34	ASSIGN	490	1	2	8	13	17	36
35	35	ASSIGN	868	1	2	8	17	34	36
35	36	ASSIGN	649	1	2	8	19	34	42
35	37	ASSIGN	628	1	2	10	13	19	21
35	38	ASSIGN	692	1	2	10	21	36	42
35	39	ASSIGN	799	1	2	11	19	28	30
35	40	ASSIGN	648	1	2	13	19	30	41
35	41	ASSIGN	237	1	3	6	7	11	12
35	42	ASSIGN	439	1	3	6	9	12	14
35	43	ASSIGN	273	1	3	7	8	11	12
35	44	ASSIGN	712	1	3	7	18	22	42
35	45	ASSIGN	328	1	3	8	12	29	40
35	46	ASSIGN	517	1	3	9	14	18	35
35	47	ASSIGN	651	1	3	11	14	20	22
35	48	ASSIGN	671	1	3	14	20	31	42
35	49	ASSIGN	902	1	3	37	38	41	42
35	50	ASSIGN	438	1	4	8	9	12	13
35	51	ASSIGN	673	1	4	12	15	21	23
35	52	ASSIGN	468	1	5	8	9	13	14
35	53	ASSIGN	487	1	5	9	13	24	33
35	54	ASSIGN	798	0	6	7	8	28	29
35	55	ASSIGN	516	1	6	10	14	15	34
35	56	ASSIGN	459	1	6	12	15	23	34
35	57	ASSIGN	489	1	7	13	16	24	35
35	58	ASSIGN	518	1	8	14	17	25	36
35	59	ASSIGN	627	1	11	14	15	19	20
35	60	CONFLICT	-1	-1	12	13	14	34	35
36	0	ASSIGN	0	1	0	1	4	38	39
36	1	ASSIGN	1	1	0	2	5	6	11
36	2	ASSIGN	238	1	0	3	6	8	9
36	3	ASSIGN	19	1	0	3	9	20	35
36	4	ASSIGN	327	1	0	4	8	9	28
36	5	ASSIGN	22	1	0	4	8	19	23
36	6	ASSIGN	20	1	0	4	15	21	32
36	7	ASSIGN	21	1	0	5	11	22	37
36	8	ASSIGN	258	1	0	6	9	17	28
36	9	ASSIGN	865	0	0	10	20	33	41
36	10	ASSIGN	867	1	0	34	35	38	39
36	11	ASSIGN	42	1	1	2	5	6	10
36	12	ASSIGN	156	0	1	3	15	17	37
36	13	ASSIGN	82	1	1	4	7	10	42
36	14	ASSIGN	61	1	1	4	10	21	36
36	15	ASSIGN	63	1	1	4	12	23	38
36	16	ASSIGN	259	1	1	5	6	10	29
36	17	ASSIGN	62	1	1	5	16	22	33
36	18	ASSIGN	257	1	1	6	10	27	38
36	19	ASSIGN	292	1	1	7	10	16	27
36	20	ASSIGN	294	1	1	7	10	18	29
36	21	ASSIGN	458	1	1	7	12	16	33
36	22	ASSIGN	460	1	1	7	12	16	35
36	23	ASSIGN	859	1	1	7	16	33	35
36	24	ASSIGN	784	1	1	10	18	27	29
36	25	ASSIGN	892	0	1	15	17	37	42
36	26	ASSIGN	875	1	1	35	36	39	40
36	27	ASSIGN	157	0	2	3	15	16	38
36	28	ASSIGN	102	1	2	5	11	22	37
36	29	ASSIGN	103	1	2	6	17	23	34
36	30	ASSIGN	295	1	2	7	11	26	30
36	31	ASSIGN	293	1	2	7	11	28	39
36	32	ASSIGN	329	1	2	8	11	19	30
36	33	ASSIGN	488	1	2	8	13	17	34
36	34	ASSIGN	490	1	2	8	13	17	36
36	35	ASSIGN	868	1	2	8	17	34	36
36	36	ASSIGN	692	1	2	10	21	36	42
36	37	ASSIGN	799	1	2	11	19	28	30
36	38	ASSIGN	862	0	2	15	31	33	38
36	39	ASSIGN	160	0	3	5	19	21	41
36	40	ASSIGN	237	1	3	6	7	11	12
36	41	ASSIGN	439	1	3	6	9	12	14
36	42	ASSIGN	273	1	3	7	8	11	12
36	43	ASSIGN	328	1	3	8	12	29	40
36	44	ASSIGN	517	1	3	9	14	18	35
36	45	ASSIGN	651	1	3	11	14	20	22
36	46	ASSIGN	861	0	4	6	33	35	37
36	47	ASSIGN	438	1	4	8	9	12	13
36	48	ASSIGN	673	1	4	12	15	21	23
36	49	ASSIGN	468	1	5	8	9	13	14
36	50	ASSIGN	487	1	5	9	13	24	33
36	51	ASSIGN	671	1	5	14	20	31	42
36	52	ASSIGN	712	1	5	14	22	31	42
36	53	ASSIGN	895	0	5	18	25	38	41
36	54	ASSIGN	798	0	6	7	8	28	29
36	55	ASSIGN	516	1	6	10	14	15	34
36	56	ASSIGN	459	1	6	12	15	23	34
36	57	ASSIGN	866	0	6	13	20	33	42
36	58	ASSIGN	489	1	7	13	16	24	35
36	59	ASSIGN	891	0	8	10	37	39	41
36	60	ASSIGN	518	1	8	14	17	25	36
36	61	ASSIGN	896	0	9	11	38	40	42
36	62	CONFLICT	-1	-1	12	13	14	34	35
37	0	ASSIGN	0	1	0	1	4	38	39
37	1	ASSIGN	1	1	0	2	5	6	11
37	2	ASSIGN	123	1	0	3	4	8	9
37	3	ASSIGN	19	1	0	3	9	20	35
37	4	ASSIGN	143	1	0	3	9	24	35
37	5	ASSIGN	21	1	0	3	11	22	37
37	6	ASSIGN	22	1	0	4	8	19	23
37	7	ASSIGN	181	1	0	4	9	15	24
37	8	ASSIGN	20	1	0	4	15	21	32
37	9	ASSIGN	41	1	0	4	38	39	42
37	10	ASSIGN	281	0	0	7	14	16	30
37	11	ASSIGN	652	0	0	7	20	23	30
37	12	ASSIGN	658	0	0	7	20	27	29
37	13	ASSIGN	718	0	0	7	23	29	30
37	14	ASSIGN	445	0	0	10	12	20	30
37	15	ASSIGN	555	0	0	16	18	20	30
37	16	ASSIGN	867	1	0	34	35	38	39
37	17	ASSIGN	42	1	1	2	5	6	10
37	18	ASSIGN	735	0	1	3	24	26	28
37	19	ASSIGN	739	0	1	3	24	32	34
37	20	ASSIGN	801	0	1	3	28	30	32
37	21	ASSIGN	82	1	1	4	7	10	42
37	22	ASSIGN	61	1	1	4	10	21	36
37	23	ASSIGN	182	1	1	4	10	25	36
37	24	ASSIGN	63	1	1	4	12	23	38
37	25	ASSIGN	62	1	1	5	16	22	33
37	26	ASSIGN	859	1	1	7	16	33	35
37	27	ASSIGN	458	1	1	9	12	18	33
37	28	ASSIGN	460	1	1	9	12	18	35
37	29	ASSIGN	410	0	1	11	13	15	31
37	30	ASSIGN	875	1	1	35	36	39	40
37	31	ASSIGN	83	1	2	3	6	40	41
37	32	ASSIGN	84	1	2	4	7	10	13
37	33	ASSIGN	102	1	2	5	11	22	37
37	34	ASSIGN	104	1	2	5	13	24	39
37	35	ASSIGN	105	1	2	6	10	21	25
