0102032032123010302	000100023110023112233131122331122332221223223323311213223123120321321310002310031331220301020310000002312313010102031213222311020302233
0102032032123012020	000123000112300112233131122331122332211223223321321223223123100301021213300012331331200301023010200002312313210102301013222311223000301
0102032032123012320	000123000112300112233131122331122332211223223321321223223123100301021213300012331331200301023010200002312313210102301013222311223000301
0102130010100012130	033220013320013222200031221132112331111313110311323122010123210313323020013320001332010302323021230002021313030211303123211321000001333
0102130010100301030	033220013320013222200031221132112331111313110311323122010123210313323020013320001332010302323021230002021313030211303123211321000001333
0102130010100302030	033220013320013222200031221132112331111313110311323122010123210313323020013320001332010302323021230002021313030211303123211321000001333
0102130010100312130	033220013320013222200031221132112331111313110311323122010123210313323020013320001332010302323021230002021313030211303123211321000001333
0102130010120012130	000211300021130322111313223122332133331332232030223121330021110330200221213002113112200130300120213020021101312031213020120221013330333
0102130010120101030	000211300021130322111313223122332133331332232030223121330021110330201221213002113112200130301020213020021101312030203020120221013330333
0102130010120102030	000211300021130322111313223122332133331332232030223121330021110330201221213002113112200130301020213020021101312030203020120221013330333
0102130010120301030	000211300021130322111313223122332133331332232030223121330021110330201221213002113112200130301020213020021101312030203020120221013330333
0102130010120302030	000211300021130322111313223122332133331332232030223121330021110330201221213002113112200130301020213020021101312030203020120221013330333
0102130010120312130	000211300021130322111313223122332133331332232030223121330021110330201221213002113112200130301020213020021101312030203020120221013330333
0102130013100012130	000112003311200311122323213223312233332332102030213122300311222030032131023031123213012030012031010010011201302131203121120131223000233
0102130013100301030	000112003311200311122323213223312233332332102030213122300311222030032131023031123213012030012031010010011201302131203121120131223000233
0102130013100302030	000112003311200311122323213223312233332332102030213122300311222030032131023031123213012030012031010010011201302131203121120131223000233
0102130013100312130	000112003311200311122323213223312233332332102030213122300311222030032131023031123213012030012031010010011201302131203121120131223000233
0102130013120012130	000112003311200311122323213223312233332332102030213122300311222030032131023031123213012030012031010010011201302131203121120131223000233
0102130013120101030	000112003311200311122323213223312233332032102033213122300011222330133131020031123213112030102130013210311001302030203123120101223012233
0102130013120102030	000112003311200311122323213223312233332032102033213122300011222330133131020031123213112030102130013210311001302030203123120101223012233
