parent	edge_1	edge_2	edge_3	edge_4	target_kind	target_index
30	21,35	30,37	19,38	37,38	base	36
30	22,36	30,37	19,38	37,38	base	45
30	3,19	10,20	31,35	13,40	base	9
31	0,2	19,23	20,35	34,38	base	180
31	0,2	19,23	20,35	35,39	base	117
31	0,2	19,23	20,35	37,39	base	98
31	0,2	19,23	34,38	35,39	base	154
31	0,2	19,23	34,38	37,39	base	155
31	0,2	19,23	35,39	37,39	base	114
31	0,2	20,35	34,38	35,39	base	102
31	0,2	20,35	34,38	37,39	base	101
31	0,2	20,35	35,39	37,39	base	165
31	0,2	34,38	35,39	37,39	base	156
31	0,2	6,17	19,23	20,35	base	97
31	0,2	6,17	19,23	34,38	base	66
31	0,2	6,17	19,23	35,39	base	106
31	0,2	6,17	19,23	37,39	base	110
31	0,2	6,17	20,35	34,38	base	90
31	0,2	6,17	20,35	35,39	base	143
31	0,2	6,17	20,35	37,39	base	91
31	0,2	6,17	34,38	35,39	base	141
31	0,2	6,17	34,38	37,39	base	87
31	0,2	6,17	35,39	37,39	base	139
31	19,23	20,35	34,38	35,39	base	122
31	19,23	20,35	34,38	37,39	base	81
31	19,23	20,35	35,39	37,39	base	220
31	19,23	34,38	35,39	37,39	base	227
31	20,35	34,38	35,39	37,39	base	32
31	6,12	1,27	28,31	16,35	base	186
31	6,17	19,23	20,35	34,38	base	75
31	6,17	19,23	20,35	35,39	base	64
31	6,17	19,23	20,35	37,39	base	73
31	6,17	19,23	34,38	35,39	base	59
31	6,17	19,23	34,38	37,39	base	53
31	6,17	19,23	35,39	37,39	base	55
31	6,17	20,35	34,38	35,39	base	48
31	6,17	20,35	34,38	37,39	base	217
31	6,17	20,35	35,39	37,39	base	25
31	6,17	34,38	35,39	37,39	base	28
32	0,1	19,33	19,38	37,38	base	159
32	0,1	19,33	22,35	19,38	base	100
32	0,1	19,33	22,35	37,38	base	161
32	0,1	20,24	19,33	19,38	base	180
32	0,1	20,24	19,33	22,35	base	117
32	0,1	20,24	19,33	37,38	base	154
32	0,1	20,24	19,38	37,38	base	155
32	0,1	20,24	22,35	19,38	base	98
32	0,1	20,24	22,35	37,38	base	114
32	0,1	22,35	19,38	37,38	base	162
32	0,1	6,14	19,33	19,38	base	90
32	0,1	6,14	19,33	22,35	base	143
32	0,1	6,14	19,33	37,38	base	141
32	0,1	6,14	19,38	37,38	base	87
32	0,1	6,14	20,24	19,33	base	69
32	0,1	6,14	20,24	19,38	base	109
32	0,1	6,14	20,24	22,35	base	112
32	0,1	6,14	20,24	37,38	base	71
32	0,1	6,14	22,35	19,38	base	91
32	0,1	6,14	22,35	37,38	base	139
32	19,33	22,35	19,38	37,38	base	31
32	20,24	19,33	19,38	37,38	base	125
32	20,24	19,33	22,35	19,38	base	84
32	20,24	19,33	22,35	37,38	base	223
32	20,24	22,35	19,38	37,38	base	224
32	6,14	19,33	19,38	37,38	base	44
32	6,14	19,33	22,35	19,38	base	42
32	6,14	19,33	22,35	37,38	base	46
32	6,14	20,24	19,33	19,38	base	75
32	6,14	20,24	19,33	22,35	base	64
32	6,14	20,24	19,33	37,38	base	59
32	6,14	20,24	19,38	37,38	base	53
32	6,14	20,24	22,35	19,38	base	73
32	6,14	20,24	22,35	37,38	base	55
32	6,14	22,35	19,38	37,38	base	29
33	0,1	19,24	21,38	37,38	base	182
33	0,1	19,24	22,35	21,38	base	98
33	0,1	19,24	22,35	33,37	base	116
33	0,1	19,24	22,35	37,38	base	114
33	0,1	19,24	33,37	21,38	base	180
33	0,1	19,24	33,37	37,38	base	154
33	0,1	22,35	21,38	37,38	base	165
33	0,1	22,35	33,37	21,38	base	100
33	0,1	22,35	33,37	37,38	base	161
33	0,1	33,37	21,38	37,38	base	102
33	0,1	6,14	19,24	21,38	base	109
33	0,1	6,14	19,24	22,35	base	110
33	0,1	6,14	19,24	33,37	base	66
33	0,1	6,14	19,24	37,38	base	71
33	0,1	6,14	21,38	37,38	base	137
33	0,1	6,14	22,35	21,38	base	91
33	0,1	6,14	22,35	33,37	base	133
33	0,1	6,14	22,35	37,38	base	139
33	0,1	6,14	33,37	21,38	base	90
33	0,1	6,14	33,37	37,38	base	141
33	19,24	22,35	21,38	37,38	base	220
33	19,24	22,35	33,37	21,38	base	84
33	19,24	22,35	33,37	37,38	base	223
33	19,24	33,37	21,38	37,38	base	122
33	22,35	33,37	21,38	37,38	base	34
33	3,21	17,23	14,36	13,39	base	5
33	6,12	2,29	28,34	16,38	base	303
33	6,14	19,24	21,38	37,38	base	56
33	6,14	19,24	22,35	21,38	base	73
33	6,14	19,24	22,35	33,37	base	62
33	6,14	19,24	22,35	37,38	base	55
33	6,14	19,24	33,37	21,38	base	75
33	6,14	19,24	33,37	37,38	base	59
33	6,14	22,35	21,38	37,38	base	25
33	6,14	22,35	33,37	21,38	base	42
33	6,14	22,35	33,37	37,38	base	46
33	6,14	33,37	21,38	37,38	base	48
34	0,2	19,22	33,36	33,38	base	98
34	0,2	19,22	33,36	34,36	base	116
34	0,2	19,22	33,36	35,39	base	180
34	0,2	19,22	33,38	35,39	base	182
34	0,2	19,22	34,36	33,38	base	114
34	0,2	19,22	34,36	35,39	base	154
34	0,2	33,36	33,38	35,39	base	101
34	0,2	33,36	34,36	33,38	base	162
34	0,2	33,36	34,36	35,39	base	159
34	0,2	34,36	33,38	35,39	base	156
34	0,2	6,17	19,22	33,36	base	97
34	0,2	6,17	19,22	33,38	base	112
34	0,2	6,17	19,22	34,36	base	106
34	0,2	6,17	19,22	35,39	base	69
34	0,2	6,17	33,36	33,38	base	91
34	0,2	6,17	33,36	34,36	base	133
34	0,2	6,17	33,36	35,39	base	90
34	0,2	6,17	33,38	35,39	base	137
34	0,2	6,17	34,36	33,38	base	139
34	0,2	6,17	34,36	35,39	base	141
34	19,22	33,36	33,38	35,39	base	81
34	19,22	33,36	34,36	33,38	base	224
34	19,22	33,36	34,36	35,39	base	125
34	19,22	34,36	33,38	35,39	base	227
34	33,36	34,36	33,38	35,39	base	33
34	6,17	19,22	33,36	33,38	base	73
34	6,17	19,22	33,36	34,36	base	62
34	6,17	19,22	33,36	35,39	base	75
34	6,17	19,22	33,38	35,39	base	56
34	6,17	19,22	34,36	33,38	base	55
34	6,17	19,22	34,36	35,39	base	59
34	6,17	33,36	33,38	35,39	base	217
34	6,17	33,36	34,36	33,38	base	29
34	6,17	33,36	34,36	35,39	base	44
34	6,17	34,36	33,38	35,39	base	28
35	0,2	19,24	23,35	35,38	base	181
35	0,2	19,24	23,35	36,39	base	184
35	0,2	19,24	35,38	36,39	base	113
35	0,2	20,23	19,24	23,35	base	179
35	0,2	20,23	19,24	35,38	base	183
35	0,2	20,23	19,24	36,39	base	185
35	0,2	20,23	23,35	35,38	base	103
35	0,2	20,23	23,35	36,39	base	105
35	0,2	20,23	35,38	36,39	base	104
35	0,2	23,35	35,38	36,39	base	158
35	0,2	6,17	19,24	23,35	base	96
35	0,2	6,17	19,24	35,38	base	111
35	0,2	6,17	19,24	36,39	base	68
35	0,2	6,17	20,23	19,24	base	107
35	0,2	6,17	20,23	23,35	complement	40
35	0,2	6,17	20,23	35,38	base	140
35	0,2	6,17	20,23	36,39	base	88
35	0,2	6,17	23,35	35,38	base	138
35	0,2	6,17	23,35	36,39	base	134
35	0,2	6,17	35,38	36,39	base	136
35	19,24	23,35	35,38	36,39	base	124
35	20,23	19,24	23,35	35,38	base	83
35	20,23	19,24	23,35	36,39	base	82
35	20,23	19,24	35,38	36,39	base	226
35	20,23	23,35	35,38	36,39	base	219
35	6,17	19,24	23,35	35,38	base	52
35	6,17	19,24	23,35	36,39	base	63
35	6,17	19,24	35,38	36,39	base	57
35	6,17	20,23	19,24	23,35	base	74
35	6,17	20,23	19,24	35,38	base	54
35	6,17	20,23	19,24	36,39	base	65
35	6,17	20,23	23,35	35,38	base	121
35	6,17	20,23	23,35	36,39	base	43
35	6,17	20,23	35,38	36,39	base	26
35	6,17	23,35	35,38	36,39	base	30
36	0,2	19,23	21,33	35,37	base	179
36	0,2	19,23	21,33	35,39	base	183
36	0,2	19,23	21,33	36,37	base	115
36	0,2	19,23	35,37	35,39	base	99
36	0,2	19,23	35,37	36,37	base	184
36	0,2	19,23	36,37	35,39	base	113
36	0,2	21,33	35,37	35,39	base	103
36	0,2	21,33	35,37	36,37	base	160
36	0,2	21,33	36,37	35,39	base	163
36	0,2	35,37	36,37	35,39	base	158
36	0,2	6,17	19,23	21,33	base	107
36	0,2	6,17	19,23	35,37	base	67
36	0,2	6,17	19,23	35,39	base	72
36	0,2	6,17	19,23	36,37	base	68
36	0,2	6,17	21,33	35,37	complement	40
36	0,2	6,17	21,33	35,39	base	140
36	0,2	6,17	21,33	36,37	base	142
36	0,2	6,17	35,37	35,39	base	135
36	0,2	6,17	35,37	36,37	base	134
36	0,2	6,17	36,37	35,39	base	136
36	19,23	21,33	35,37	35,39	base	83
36	19,23	21,33	35,37	36,37	base	228
36	19,23	21,33	36,37	35,39	base	221
36	19,23	35,37	36,37	35,39	base	124
36	21,33	35,37	36,37	35,39	base	50
36	6,17	19,23	21,33	35,37	base	74
36	6,17	19,23	21,33	35,39	base	54
36	6,17	19,23	21,33	36,37	base	58
36	6,17	19,23	35,37	35,39	base	76
36	6,17	19,23	35,37	36,37	base	63
36	6,17	19,23	36,37	35,39	base	57
36	6,17	21,33	35,37	35,39	base	121
36	6,17	21,33	35,37	36,37	base	60
36	6,17	21,33	36,37	35,39	base	27
36	6,17	35,37	36,37	35,39	base	30
37	0,2	19,33	19,37	35,37	base	160
37	0,2	19,33	19,37	36,39	base	105
37	0,2	19,33	35,37	36,39	base	157
37	0,2	19,37	35,37	36,39	base	158
37	0,2	20,23	19,33	19,37	base	179
37	0,2	20,23	19,33	35,37	base	115
37	0,2	20,23	19,33	36,39	base	185
37	0,2	20,23	19,37	35,37	base	181
37	0,2	20,23	19,37	36,39	base	99
37	0,2	20,23	35,37	36,39	base	113
37	0,2	6,17	19,33	19,37	complement	40
37	0,2	6,17	19,33	35,37	base	142
37	0,2	6,17	19,33	36,39	base	88
37	0,2	6,17	19,37	35,37	base	138
37	0,2	6,17	19,37	36,39	base	135
37	0,2	6,17	20,23	19,33	base	107
37	0,2	6,17	20,23	19,37	base	108
37	0,2	6,17	20,23	35,37	base	111
37	0,2	6,17	20,23	36,39	base	72
37	0,2	6,17	35,37	36,39	base	136
37	19,33	19,37	35,37	36,39	base	61
37	20,23	19,33	19,37	35,37	base	228
37	20,23	19,33	19,37	36,39	base	82
37	20,23	19,33	35,37	36,39	base	123
37	20,23	19,37	35,37	36,39	base	124
37	6,17	19,33	19,37	35,37	base	60
37	6,17	19,33	19,37	36,39	base	43
37	6,17	19,33	35,37	36,39	base	47
37	6,17	19,37	35,37	36,39	base	30
37	6,17	20,23	19,33	19,37	base	74
37	6,17	20,23	19,33	35,37	base	58
37	6,17	20,23	19,33	36,39	base	65
37	6,17	20,23	19,37	35,37	base	52
37	6,17	20,23	19,37	36,39	base	76
37	6,17	20,23	35,37	36,39	base	57
38	0,2	19,24	19,35	37,39	base	159
38	0,2	19,24	20,25	19,35	base	116
38	0,2	19,24	20,25	37,39	base	155
38	0,2	19,24	21,24	19,35	base	100
38	0,2	19,24	21,24	20,25	base	98
38	0,2	19,24	21,24	37,39	base	101
38	0,2	20,25	19,35	37,39	base	154
38	0,2	21,24	19,35	37,39	base	102
38	0,2	21,24	20,25	19,35	base	117
38	0,2	21,24	20,25	37,39	base	182
38	0,2	6,17	19,24	19,35	base	133
38	0,2	6,17	19,24	20,25	base	110
38	0,2	6,17	19,24	21,24	base	91
38	0,2	6,17	19,24	37,39	base	87
38	0,2	6,17	19,35	37,39	base	141
38	0,2	6,17	20,25	19,35	base	106
38	0,2	6,17	20,25	37,39	base	71
38	0,2	6,17	21,24	19,35	base	143
38	0,2	6,17	21,24	20,25	base	112
38	0,2	6,17	21,24	37,39	base	137
38	19,24	20,25	19,35	37,39	base	125
38	19,24	21,24	19,35	37,39	base	120
38	19,24	21,24	20,25	19,35	base	84
38	19,24	21,24	20,25	37,39	base	81
38	21,24	20,25	19,35	37,39	base	122
38	6,17	19,24	19,35	37,39	base	44
38	6,17	19,24	20,25	19,35	base	62
38	6,17	19,24	20,25	37,39	base	53
38	6,17	19,24	21,24	19,35	base	42
38	6,17	19,24	21,24	20,25	base	73
38	6,17	19,24	21,24	37,39	base	217
38	6,17	20,25	19,35	37,39	base	59
38	6,17	21,24	19,35	37,39	base	48
38	6,17	21,24	20,25	19,35	base	64
38	6,17	21,24	20,25	37,39	base	56
40	0,5	0,6	18,31	27,35	complement	37
40	0,5	0,6	18,31	34,36	complement	183
40	0,5	0,6	27,35	34,36	complement	54
40	0,5	0,6	3,14	18,31	complement	104
40	0,5	0,6	3,14	27,35	complement	26
40	0,5	0,6	3,14	34,36	complement	72
40	0,5	0,6	3,14	6,16	complement	136
40	0,5	0,6	6,16	18,31	complement	163
40	0,5	0,6	6,16	27,35	complement	27
40	0,5	0,6	6,16	34,36	complement	111
40	0,5	18,31	27,35	34,36	complement	83
40	0,5	3,14	18,31	27,35	complement	219
40	0,5	3,14	18,31	34,36	complement	99
40	0,5	3,14	27,35	34,36	complement	76
40	0,5	3,14	6,16	18,31	complement	158
40	0,5	3,14	6,16	27,35	complement	30
40	0,5	3,14	6,16	34,36	complement	70
40	0,5	6,16	18,31	27,35	complement	50
40	0,5	6,16	18,31	34,36	complement	181
40	0,5	6,16	27,35	34,36	complement	52
40	0,6	18,31	27,35	34,36	complement	222
40	0,6	3,14	18,31	27,35	complement	36
40	0,6	3,14	18,31	34,36	complement	185
40	0,6	3,14	27,35	34,36	complement	65
40	0,6	3,14	6,16	18,31	complement	157
40	0,6	3,14	6,16	27,35	complement	47
40	0,6	3,14	6,16	34,36	complement	68
40	0,6	6,16	18,31	27,35	complement	35
40	0,6	6,16	18,31	34,36	complement	115
40	0,6	6,16	27,35	34,36	complement	58
40	3,14	18,31	27,35	34,36	complement	82
40	3,14	6,16	18,31	27,35	complement	61
40	3,14	6,16	18,31	34,36	complement	184
40	3,14	6,16	27,35	34,36	complement	63
40	6,16	18,31	27,35	34,36	complement	228
41	7,31	22,32	23,40	31,41	base	225
42	0,3	17,20	21,32	33,41	base	116
42	0,3	17,20	21,32	34,37	base	180
42	0,3	17,20	21,32	35,39	base	98
42	0,3	17,20	21,32	39,41	base	117
42	0,3	17,20	33,41	39,41	base	106
42	0,3	17,20	34,37	33,41	base	66
42	0,3	17,20	34,37	35,39	base	109
42	0,3	17,20	34,37	39,41	base	69
42	0,3	17,20	35,39	33,41	base	110
42	0,3	17,20	35,39	39,41	base	112
42	0,3	21,32	33,41	39,41	base	161
42	0,3	21,32	34,37	33,41	base	159
42	0,3	21,32	34,37	35,39	base	101
42	0,3	21,32	34,37	39,41	base	102
42	0,3	21,32	35,39	33,41	base	162
42	0,3	21,32	35,39	39,41	base	165
42	0,3	34,37	33,41	39,41	base	141
42	0,3	34,37	35,39	33,41	base	87
42	0,3	34,37	35,39	39,41	base	137
42	0,3	35,39	33,41	39,41	base	139
42	17,20	21,32	33,41	39,41	base	223
42	17,20	21,32	34,37	33,41	base	125
42	17,20	21,32	34,37	35,39	base	81
42	17,20	21,32	34,37	39,41	base	122
42	17,20	21,32	35,39	33,41	base	224
42	17,20	21,32	35,39	39,41	base	220
42	17,20	34,37	33,41	39,41	base	59
42	17,20	34,37	35,39	33,41	base	53
42	17,20	34,37	35,39	39,41	base	56
42	17,20	35,39	33,41	39,41	base	55
42	21,32	34,37	33,41	39,41	base	49
42	21,32	34,37	35,39	33,41	base	33
42	21,32	34,37	35,39	39,41	base	32
42	21,32	35,39	33,41	39,41	base	38
42	34,37	35,39	33,41	39,41	base	28
43	0,3	17,21	20,33	22,34	base	179
43	0,3	17,21	20,33	35,41	base	96
43	0,3	17,21	20,33	36,39	base	108
43	0,3	17,21	20,33	39,41	base	107
43	0,3	17,21	22,34	35,41	base	184
43	0,3	17,21	22,34	36,39	base	99
43	0,3	17,21	22,34	39,41	base	185
43	0,3	17,21	35,41	39,41	base	68
43	0,3	17,21	36,39	35,41	base	70
43	0,3	17,21	36,39	39,41	base	72
43	0,3	20,33	22,34	35,41	base	160
43	0,3	20,33	22,34	36,39	base	103
43	0,3	20,33	22,34	39,41	base	164
43	0,3	20,33	35,41	39,41	base	142
43	0,3	20,33	36,39	35,41	base	138
43	0,3	20,33	36,39	39,41	base	140
43	0,3	22,34	35,41	39,41	base	157
43	0,3	22,34	36,39	35,41	base	158
43	0,3	22,34	36,39	39,41	base	104
43	0,3	36,39	35,41	39,41	base	136
43	17,21	20,33	22,34	35,41	base	228
43	17,21	20,33	22,34	36,39	base	83
43	17,21	20,33	22,34	39,41	base	222
43	17,21	20,33	35,41	39,41	base	58
43	17,21	20,33	36,39	35,41	base	52
43	17,21	20,33	36,39	39,41	base	54
43	17,21	22,34	35,41	39,41	base	123
43	17,21	22,34	36,39	35,41	base	124
43	17,21	22,34	36,39	39,41	base	226
43	17,21	36,39	35,41	39,41	base	57
43	20,33	22,34	35,41	39,41	base	35
43	20,33	22,34	36,39	35,41	base	50
43	20,33	22,34	36,39	39,41	base	37
43	20,33	36,39	35,41	39,41	base	27
43	22,34	36,39	35,41	39,41	base	51
44	0,3	17,22	19,36	36,40	base	69
44	0,3	17,22	19,36	37,40	base	109
44	0,3	17,22	21,34	19,36	base	97
44	0,3	17,22	21,34	23,35	base	116
44	0,3	17,22	21,34	36,40	base	106
44	0,3	17,22	21,34	37,40	base	110
44	0,3	17,22	23,35	19,36	base	180
44	0,3	17,22	23,35	36,40	base	154
44	0,3	17,22	23,35	37,40	base	155
44	0,3	17,22	36,40	37,40	base	71
44	0,3	19,36	36,40	37,40	base	137
44	0,3	21,34	19,36	36,40	base	143
44	0,3	21,34	19,36	37,40	base	91
44	0,3	21,34	23,35	19,36	base	100
44	0,3	21,34	23,35	36,40	base	161
44	0,3	21,34	23,35	37,40	base	162
44	0,3	21,34	36,40	37,40	base	139
44	0,3	23,35	19,36	36,40	base	102
44	0,3	23,35	19,36	37,40	base	101
44	0,3	23,35	36,40	37,40	base	156
44	12,18	2,19	28,35	11,38	base	10
44	17,22	19,36	36,40	37,40	base	56
44	17,22	21,34	19,36	36,40	base	64
44	17,22	21,34	19,36	37,40	base	73
44	17,22	21,34	23,35	19,36	base	84
44	17,22	21,34	23,35	36,40	base	223
44	17,22	21,34	23,35	37,40	base	224
44	17,22	21,34	36,40	37,40	base	55
44	17,22	23,35	19,36	36,40	base	122
44	17,22	23,35	19,36	37,40	base	81
44	17,22	23,35	36,40	37,40	base	227
44	21,34	19,36	36,40	37,40	base	25
44	21,34	23,35	19,36	36,40	base	34
44	21,34	23,35	19,36	37,40	base	218
44	21,34	23,35	36,40	37,40	base	38
44	23,35	19,36	36,40	37,40	base	32
45	0,3	17,21	20,31	33,36	base	179
45	0,3	17,21	20,31	33,37	base	183
45	0,3	17,21	20,31	34,36	base	115
45	0,3	17,21	20,31	35,40	base	185
45	0,3	17,21	33,36	33,37	base	108
45	0,3	17,21	33,36	34,36	base	96
45	0,3	17,21	33,36	35,40	base	67
45	0,3	17,21	33,37	35,40	base	72
45	0,3	17,21	34,36	33,37	base	111
45	0,3	17,21	34,36	35,40	base	68
45	0,3	20,31	33,36	33,37	base	103
45	0,3	20,31	33,36	34,36	base	160
45	0,3	20,31	33,36	35,40	base	105
45	0,3	20,31	33,37	35,40	base	104
45	0,3	20,31	34,36	33,37	base	163
45	0,3	20,31	34,36	35,40	base	157
45	0,3	33,36	33,37	35,40	base	135
45	0,3	33,36	34,36	33,37	base	138
45	0,3	33,36	34,36	35,40	base	134
45	0,3	34,36	33,37	35,40	base	136
45	17,21	20,31	33,36	33,37	base	83
45	17,21	20,31	33,36	34,36	base	228
45	17,21	20,31	33,36	35,40	base	82
45	17,21	20,31	33,37	35,40	base	226
45	17,21	20,31	34,36	33,37	base	221
45	17,21	20,31	34,36	35,40	base	123
45	17,21	33,36	33,37	35,40	base	76
45	17,21	33,36	34,36	33,37	base	52
45	17,21	33,36	34,36	35,40	base	63
45	17,21	34,36	33,37	35,40	base	57
45	20,31	33,36	33,37	35,40	base	219
45	20,31	33,36	34,36	33,37	base	50
45	20,31	33,36	34,36	35,40	base	61
45	20,31	34,36	33,37	35,40	base	51
45	33,36	34,36	33,37	35,40	base	30
46	0,3	17,23	21,33	22,35	base	116
46	0,3	17,23	21,33	35,37	base	114
46	0,3	17,23	21,33	36,40	base	154
46	0,3	17,23	22,35	35,37	base	110
46	0,3	17,23	22,35	36,40	base	66
46	0,3	17,23	35,37	36,40	base	71
46	0,3	18,22	17,23	21,33	base	117
46	0,3	18,22	17,23	22,35	base	97
46	0,3	18,22	17,23	35,37	base	112
46	0,3	18,22	17,23	36,40	base	69
46	0,3	18,22	21,33	22,35	base	100
46	0,3	18,22	21,33	35,37	base	165
46	0,3	18,22	21,33	36,40	base	102
46	0,3	18,22	22,35	35,37	base	91
46	0,3	18,22	22,35	36,40	base	90
46	0,3	18,22	35,37	36,40	base	137
46	0,3	21,33	22,35	35,37	base	162
46	0,3	21,33	22,35	36,40	base	159
46	0,3	21,33	35,37	36,40	base	156
46	0,3	22,35	35,37	36,40	base	87
46	17,23	21,33	22,35	35,37	base	224
46	17,23	21,33	22,35	36,40	base	125
46	17,23	21,33	35,37	36,40	base	227
46	17,23	22,35	35,37	36,40	base	53
46	18,22	17,23	21,33	22,35	base	84
46	18,22	17,23	21,33	35,37	base	220
46	18,22	17,23	21,33	36,40	base	122
46	18,22	17,23	22,35	35,37	base	73
46	18,22	17,23	22,35	36,40	base	75
46	18,22	17,23	35,37	36,40	base	56
46	18,22	21,33	22,35	35,37	base	218
46	18,22	21,33	22,35	36,40	base	120
46	18,22	21,33	35,37	36,40	base	32
46	18,22	22,35	35,37	36,40	base	217
46	21,33	22,35	35,37	36,40	base	33
47	0,3	17,24	21,36	23,37	base	96
47	0,3	17,24	21,36	37,38	base	111
47	0,3	17,24	22,34	21,36	base	115
47	0,3	17,24	22,34	23,37	base	184
47	0,3	17,24	22,34	37,38	base	113
47	0,3	17,24	23,37	37,38	base	70
47	0,3	18,23	17,24	21,36	base	107
47	0,3	18,23	17,24	22,34	base	185
47	0,3	18,23	17,24	23,37	base	67
47	0,3	18,23	17,24	37,38	base	72
47	0,3	18,23	21,36	23,37	complement	40
47	0,3	18,23	21,36	37,38	base	140
47	0,3	18,23	22,34	21,36	base	164
47	0,3	18,23	22,34	23,37	base	105
47	0,3	18,23	22,34	37,38	base	104
47	0,3	18,23	23,37	37,38	base	135
47	0,3	21,36	23,37	37,38	base	138
47	0,3	22,34	21,36	23,37	base	160
47	0,3	22,34	21,36	37,38	base	163
47	0,3	22,34	23,37	37,38	base	158
47	17,24	21,36	23,37	37,38	base	52
47	17,24	22,34	21,36	23,37	base	228
47	17,24	22,34	21,36	37,38	base	221
47	17,24	22,34	23,37	37,38	base	124
47	18,23	17,24	21,36	23,37	base	74
47	18,23	17,24	21,36	37,38	base	54
47	18,23	17,24	22,34	21,36	base	222
47	18,23	17,24	22,34	23,37	base	82
47	18,23	17,24	22,34	37,38	base	226
47	18,23	17,24	23,37	37,38	base	76
47	18,23	21,36	23,37	37,38	base	121
47	18,23	22,34	21,36	23,37	base	119
47	18,23	22,34	21,36	37,38	base	37
47	18,23	22,34	23,37	37,38	base	219
47	2,18	10,20	31,34	13,40	base	2
47	22,34	21,36	23,37	37,38	base	50
48	0,3	17,22	20,32	21,34	base	117
48	0,3	17,22	20,32	35,37	base	180
48	0,3	17,22	20,32	35,38	base	182
48	0,3	17,22	20,32	36,37	base	154
48	0,3	17,22	21,34	35,37	base	97
48	0,3	17,22	21,34	35,38	base	112
48	0,3	17,22	21,34	36,37	base	106
48	0,3	17,22	35,37	35,38	base	109
48	0,3	17,22	35,37	36,37	base	66
48	0,3	17,22	36,37	35,38	base	71
48	0,3	20,32	21,34	35,37	base	100
48	0,3	20,32	21,34	35,38	base	165
48	0,3	20,32	21,34	36,37	base	161
48	0,3	20,32	35,37	35,38	base	101
48	0,3	20,32	35,37	36,37	base	159
48	0,3	20,32	36,37	35,38	base	156
48	0,3	21,34	35,37	35,38	base	91
48	0,3	21,34	35,37	36,37	base	133
48	0,3	21,34	36,37	35,38	base	139
48	0,3	35,37	36,37	35,38	base	87
48	17,22	20,32	21,34	35,37	base	84
48	17,22	20,32	21,34	35,38	base	220
48	17,22	20,32	21,34	36,37	base	223
48	17,22	20,32	35,37	35,38	base	81
48	17,22	20,32	35,37	36,37	base	125
48	17,22	20,32	36,37	35,38	base	227
48	17,22	21,34	35,37	35,38	base	73
48	17,22	21,34	35,37	36,37	base	62
48	17,22	21,34	36,37	35,38	base	55
48	17,22	35,37	36,37	35,38	base	53
48	20,32	21,34	35,37	35,38	base	218
48	20,32	21,34	35,37	36,37	base	31
48	20,32	21,34	36,37	35,38	base	38
48	20,32	35,37	36,37	35,38	base	33
48	21,34	35,37	36,37	35,38	base	29
49	0,1	19,25	22,35	23,37	base	116
49	0,1	19,25	22,35	37,38	base	114
49	0,1	19,25	23,37	37,38	base	155
49	0,1	21,23	19,25	22,35	base	117
49	0,1	21,23	19,25	23,37	base	180
49	0,1	21,23	19,25	37,38	base	182
49	0,1	21,23	22,35	23,37	base	100
49	0,1	21,23	22,35	37,38	base	165
49	0,1	21,23	23,37	37,38	base	101
49	0,1	22,35	23,37	37,38	base	162
49	0,1	6,16	19,25	22,35	base	106
49	0,1	6,16	19,25	23,37	base	66
49	0,1	6,16	19,25	37,38	base	71
49	0,1	6,16	21,23	19,25	base	69
49	0,1	6,16	21,23	22,35	base	143
49	0,1	6,16	21,23	23,37	base	90
49	0,1	6,16	21,23	37,38	base	137
49	0,1	6,16	22,35	23,37	base	133
49	0,1	6,16	22,35	37,38	base	139
49	0,1	6,16	23,37	37,38	base	87
49	19,25	22,35	23,37	37,38	base	224
49	2,21	17,24	16,36	13,39	base	22
49	21,23	19,25	22,35	23,37	base	84
49	21,23	19,25	22,35	37,38	base	220
49	21,23	19,25	23,37	37,38	base	81
49	21,23	22,35	23,37	37,38	base	218
49	6,16	19,25	22,35	23,37	base	62
49	6,16	19,25	22,35	37,38	base	55
49	6,16	19,25	23,37	37,38	base	53
49	6,16	21,23	19,25	22,35	base	64
49	6,16	21,23	19,25	23,37	base	75
49	6,16	21,23	19,25	37,38	base	56
49	6,16	21,23	22,35	23,37	base	42
49	6,16	21,23	22,35	37,38	base	25
49	6,16	21,23	23,37	37,38	base	217
49	6,16	22,35	23,37	37,38	base	29
50	0,3	19,23	20,37	35,37	base	183
50	0,3	19,23	20,37	36,39	base	99
50	0,3	19,23	33,35	20,37	base	179
50	0,3	19,23	33,35	35,37	base	115
50	0,3	19,23	33,35	36,39	base	184
50	0,3	19,23	35,37	36,39	base	113
50	0,3	20,37	35,37	36,39	base	104
50	0,3	33,35	20,37	35,37	base	164
50	0,3	33,35	20,37	36,39	base	105
50	0,3	33,35	35,37	36,39	base	157
50	0,3	6,17	19,23	20,37	base	108
50	0,3	6,17	19,23	33,35	base	96
50	0,3	6,17	19,23	35,37	base	111
50	0,3	6,17	19,23	36,39	base	70
50	0,3	6,17	20,37	35,37	base	140
50	0,3	6,17	20,37	36,39	base	135
50	0,3	6,17	33,35	20,37	complement	40
50	0,3	6,17	33,35	35,37	base	142
50	0,3	6,17	33,35	36,39	base	134
50	0,3	6,17	35,37	36,39	base	136
50	19,23	20,37	35,37	36,39	base	226
50	19,23	33,35	20,37	35,37	base	222
50	19,23	33,35	20,37	36,39	base	82
50	19,23	33,35	35,37	36,39	base	123
50	33,35	20,37	35,37	36,39	base	36
50	6,12	1,28	27,31	16,37	base	286
50	6,17	19,23	20,37	35,37	base	54
50	6,17	19,23	20,37	36,39	base	76
