parent	edge_1	edge_2	edge_3	edge_4	edge_5	edge_6	target_kind	target_index
94	12,13	5,18	1,27	32,35	15,36	36,37	base	43
94	12,13	5,18	1,27	32,35	15,36	37,41	base	47
94	12,13	5,18	1,27	32,35	15,36	40,41	base	30
94	12,13	5,18	18,19	1,27	32,35	15,36	base	61
94	12,13	5,18	22,23	1,27	32,35	15,36	base	63
94	4,19	0,26	21,31	33,34	14,37	36,37	complement	40
94	4,19	0,26	21,31	33,34	14,37	36,40	base	142
94	4,19	0,26	21,31	33,34	14,37	40,41	base	138
94	4,19	0,26	33,34	14,37	36,37	36,40	base	88
94	4,19	0,26	33,34	14,37	36,37	40,41	base	135
94	4,19	0,26	33,34	14,37	36,40	40,41	base	136
94	4,19	18,19	0,26	21,31	33,34	14,37	base	160
94	4,19	18,19	0,26	33,34	14,37	36,37	base	105
94	4,19	18,19	0,26	33,34	14,37	36,40	base	157
94	4,19	18,19	0,26	33,34	14,37	40,41	base	158
94	4,19	18,19	22,23	0,26	33,34	14,37	base	184
94	4,19	22,23	0,26	21,31	33,34	14,37	base	96
94	4,19	22,23	0,26	33,34	14,37	36,37	base	67
94	4,19	22,23	0,26	33,34	14,37	36,40	base	68
94	4,19	22,23	0,26	33,34	14,37	40,41	base	70
94	5,18	1,27	20,30	32,35	15,36	36,37	complement	40
94	5,18	1,27	20,30	32,35	15,36	37,41	base	142
94	5,18	1,27	20,30	32,35	15,36	40,41	base	138
94	5,18	1,27	32,35	15,36	36,37	37,41	base	88
94	5,18	1,27	32,35	15,36	36,37	40,41	base	135
94	5,18	1,27	32,35	15,36	37,41	40,41	base	136
94	5,18	18,19	1,27	20,30	32,35	15,36	base	160
94	5,18	18,19	1,27	32,35	15,36	36,37	base	105
94	5,18	18,19	1,27	32,35	15,36	37,41	base	157
94	5,18	18,19	1,27	32,35	15,36	40,41	base	158
94	5,18	18,19	22,23	1,27	32,35	15,36	base	184
94	5,18	22,23	1,27	20,30	32,35	15,36	base	96
94	5,18	22,23	1,27	32,35	15,36	36,37	base	67
94	5,18	22,23	1,27	32,35	15,36	37,41	base	68
94	5,18	22,23	1,27	32,35	15,36	40,41	base	70
95	12,13	18,19	24,25	20,38	21,39	38,39	base	15
95	12,13	4,19	14,21	0,28	35,36	21,39	base	47
95	12,13	5,18	15,20	1,29	34,37	20,38	base	47
95	4,19	14,21	0,28	23,33	35,36	21,39	base	142
95	4,19	14,21	0,28	35,36	20,38	21,39	base	134
95	4,19	14,21	0,28	35,36	21,39	38,39	base	136
95	4,19	14,21	20,21	0,28	35,36	21,39	base	88
95	4,19	14,21	24,25	0,28	35,36	21,39	base	68
95	4,19	18,19	14,21	0,28	35,36	21,39	base	157
95	5,18	15,20	1,29	22,32	34,37	20,38	base	142
95	5,18	15,20	1,29	34,37	20,38	21,39	base	134
95	5,18	15,20	1,29	34,37	20,38	38,39	base	136
95	5,18	15,20	20,21	1,29	34,37	20,38	base	88
95	5,18	15,20	24,25	1,29	34,37	20,38	base	68
95	5,18	18,19	15,20	1,29	34,37	20,38	base	157
96	13,15	17,19	0,20	24,34	18,37	31,38	base	20
96	13,15	23,34	20,35	31,38	35,40	36,40	base	226
96	13,15	9,23	3,29	26,33	23,34	16,35	base	257
96	17,19	0,20	23,34	24,34	18,37	31,38	base	129
96	17,19	0,20	24,34	18,37	31,38	35,40	base	187
96	17,19	0,20	24,34	18,37	31,38	36,40	base	167
96	17,19	0,20	24,34	20,36	18,37	31,38	base	187
96	2,5	13,15	20,35	31,38	35,40	36,40	base	26
96	2,5	13,15	23,34	20,35	31,38	35,40	base	36
96	2,5	13,15	23,34	20,35	31,38	36,40	base	219
96	2,5	13,15	23,34	20,35	35,40	36,40	base	37
96	2,5	13,15	23,34	31,38	35,40	36,40	base	51
96	2,5	17,19	0,20	24,34	18,37	31,38	base	94
96	2,5	23,34	20,35	31,38	35,40	36,40	base	104
96	2,5	9,23	3,29	26,33	23,34	16,35	base	216
96	9,23	22,27	3,29	26,33	23,34	16,35	base	247
96	9,23	3,29	26,33	23,34	16,35	20,35	base	231
96	9,23	3,29	26,33	23,34	16,35	31,38	base	242
96	9,23	3,29	26,33	23,34	16,35	36,40	base	229
97	13,15	22,33	30,37	35,39	34,41	39,41	base	227
97	13,15	9,22	3,28	25,32	22,33	16,41	base	283
97	17,19	23,33	0,34	18,36	30,37	34,41	base	168
97	2,5	13,15	22,33	30,37	34,41	39,41	base	49
97	2,5	13,15	22,33	30,37	35,39	34,41	base	33
97	2,5	13,15	22,33	30,37	35,39	39,41	base	32
97	2,5	13,15	22,33	35,39	34,41	39,41	base	38
97	2,5	13,15	30,37	35,39	34,41	39,41	base	28
97	2,5	22,33	30,37	35,39	34,41	39,41	base	156
97	2,5	9,22	3,28	25,32	22,33	16,41	base	215
97	9,22	21,26	3,28	25,32	22,33	16,41	base	252
97	9,22	3,28	25,32	22,33	16,41	34,41	base	232
97	9,22	3,28	25,32	22,33	30,37	16,41	base	244
97	9,22	3,28	25,32	22,33	35,39	16,41	base	230
98	1,3	12,21	32,35	33,37	35,41	36,41	base	49
98	1,3	4,16	12,21	32,35	33,37	35,41	base	48
98	1,3	4,16	12,21	32,35	33,37	36,41	base	44
98	1,3	4,16	12,21	32,35	35,41	36,41	base	46
98	1,3	4,16	12,21	33,37	35,41	36,41	base	28
98	1,3	4,16	32,35	33,37	35,41	36,41	base	141
98	1,3	4,9	12,21	6,25	28,34	15,41	base	287
98	1,3	4,9	6,25	22,27	28,34	15,41	base	214
98	1,3	4,9	6,25	28,34	15,41	36,41	base	194
98	1,3	4,9	6,25	28,34	32,35	15,41	base	215
98	1,3	4,9	6,25	28,34	33,37	15,41	base	206
98	19,23	16,26	0,36	33,37	18,38	36,41	base	128
98	4,16	12,21	32,35	33,37	35,41	36,41	base	59
98	4,9	12,21	6,25	22,27	28,34	15,41	base	324
98	4,9	12,21	6,25	28,34	15,41	36,41	base	258
98	4,9	12,21	6,25	28,34	32,35	15,41	base	283
98	4,9	12,21	6,25	28,34	33,37	15,41	base	317
98	4,9	6,25	22,27	22,33	28,34	15,41	base	239
98	4,9	6,25	22,27	28,34	15,41	36,41	base	248
98	4,9	6,25	22,27	28,34	27,37	15,41	base	249
98	4,9	6,25	22,27	28,34	32,35	15,41	base	252
98	4,9	6,25	22,27	28,34	33,37	15,41	base	230
98	4,9	6,25	28,34	32,35	15,41	36,41	base	232
98	4,9	6,25	28,34	32,35	33,37	15,41	base	244
98	4,9	6,25	28,34	33,37	15,41	36,41	base	241
99	1,3	12,22	17,32	33,36	36,41	37,41	base	35
99	1,3	21,24	16,28	0,37	19,38	37,41	base	79
99	1,3	4,10	12,22	6,25	30,35	15,41	base	152
99	1,3	4,10	6,25	17,32	30,35	15,41	base	195
99	1,3	4,10	6,25	23,27	30,35	15,41	base	195
99	1,3	4,10	6,25	30,35	15,41	37,41	base	204
99	1,3	4,10	6,25	30,35	33,36	15,41	base	207
99	1,3	4,16	12,22	17,32	33,36	36,41	base	45
99	1,3	4,16	12,22	17,32	33,36	37,41	base	60
99	1,3	4,16	12,22	17,32	36,41	37,41	base	27
99	1,3	4,16	12,22	33,36	36,41	37,41	base	47
99	1,3	4,16	17,32	33,36	36,41	37,41	base	142
99	12,22	21,24	16,28	0,37	19,38	37,41	base	15
99	21,24	16,28	0,37	19,38	36,41	37,41	base	130
99	21,24	16,28	0,37	33,37	19,38	37,41	base	130
99	21,24	16,28	33,36	0,37	19,38	37,41	base	129
99	4,10	12,22	6,25	17,32	30,35	15,41	base	284
99	4,10	12,22	6,25	23,27	30,35	15,41	base	284
99	4,10	12,22	6,25	30,35	15,41	37,41	base	315
99	4,10	12,22	6,25	30,35	33,36	15,41	base	316
99	4,10	6,25	17,32	30,35	15,41	37,41	base	229
99	4,10	6,25	17,32	30,35	33,36	15,41	base	231
99	4,10	6,25	23,27	17,32	30,35	15,41	base	251
99	4,10	6,25	23,27	30,35	15,41	37,41	base	229
99	4,10	6,25	23,27	30,35	33,36	15,41	base	231
99	4,10	6,25	30,35	33,36	15,41	37,41	base	242
99	4,16	12,22	17,32	33,36	36,41	37,41	base	58
99	4,16	21,24	16,28	0,37	19,38	37,41	base	167
100	12,17	19,23	33,35	38,39	34,41	39,41	base	227
100	20,21	14,24	0,34	33,35	15,36	34,41	base	80
100	4,14	12,17	19,23	33,35	34,41	39,41	base	59
100	4,14	12,17	19,23	33,35	38,39	34,41	base	53
100	4,14	12,17	19,23	33,35	38,39	39,41	base	56
100	4,14	12,17	19,23	38,39	34,41	39,41	base	55
100	4,14	12,17	33,35	38,39	34,41	39,41	base	28
100	4,14	19,23	33,35	38,39	34,41	39,41	base	71
100	4,6	12,17	19,23	3,26	31,32	16,41	base	283
100	4,6	12,17	22,25	3,26	31,32	16,41	base	147
100	4,6	12,17	3,26	31,32	16,41	34,41	base	186
100	4,6	12,17	3,26	31,32	33,35	16,41	base	153
100	4,6	12,17	3,26	31,32	38,39	16,41	base	287
100	4,6	19,23	22,25	3,26	31,32	16,41	base	252
100	4,6	19,23	3,26	31,32	16,41	34,41	base	232
100	4,6	19,23	3,26	31,32	33,35	16,41	base	244
100	4,6	19,23	3,26	31,32	38,39	16,41	base	230
100	4,6	22,25	3,26	31,32	16,41	34,41	base	211
100	4,6	22,25	3,26	31,32	22,33	16,41	base	203
100	4,6	22,25	3,26	31,32	25,35	16,41	base	213
100	4,6	22,25	3,26	31,32	33,35	16,41	base	215
100	4,6	22,25	3,26	31,32	38,39	16,41	base	214
100	4,6	3,26	31,32	33,35	16,41	34,41	base	205
100	4,6	3,26	31,32	33,35	38,39	16,41	base	206
100	4,6	3,26	31,32	38,39	16,41	34,41	base	194
101	21,22	15,27	1,36	13,38	36,41	37,41	base	86
101	21,22	15,27	1,36	35,36	13,38	36,41	base	86
101	21,22	15,27	1,36	35,37	13,38	36,41	base	80
101	21,22	20,23	15,27	1,36	13,38	36,41	base	128
101	4,15	20,23	18,30	35,37	36,41	37,41	base	106
101	4,15	21,22	15,27	1,36	13,38	36,41	base	93
101	4,15	9,19	18,30	35,37	36,41	37,41	base	46
101	4,15	9,19	20,23	18,30	35,37	36,41	base	62
101	4,15	9,19	20,23	18,30	35,37	37,41	base	64
101	4,15	9,19	20,23	18,30	36,41	37,41	base	55
101	4,15	9,19	20,23	35,37	36,41	37,41	base	59
101	4,6	2,26	18,30	32,34	14,41	36,41	base	194
101	4,6	2,26	18,30	32,34	35,37	14,41	base	215
101	4,6	2,26	24,28	18,30	32,34	14,41	base	214
101	4,6	2,26	24,28	32,34	14,41	36,41	base	194
101	4,6	2,26	24,28	32,34	35,37	14,41	base	215
101	4,6	2,26	32,34	35,37	14,41	36,41	base	205
101	4,6	20,23	2,26	18,30	32,34	14,41	base	230
101	4,6	20,23	2,26	24,28	32,34	14,41	base	230
101	4,6	20,23	2,26	32,34	14,41	36,41	base	241
101	4,6	20,23	2,26	32,34	35,37	14,41	base	244
101	4,6	9,19	2,26	18,30	32,34	14,41	base	287
101	4,6	9,19	2,26	24,28	32,34	14,41	base	287
101	4,6	9,19	2,26	32,34	14,41	36,41	base	303
101	4,6	9,19	2,26	32,34	35,37	14,41	base	153
101	4,6	9,19	20,23	2,26	32,34	14,41	base	317
101	9,19	20,23	18,30	35,37	36,41	37,41	base	223
101	9,19	21,22	15,27	1,36	13,38	36,41	base	5
102	12,17	19,23	18,33	35,37	36,37	36,39	base	224
102	12,17	20,22	15,28	0,35	35,37	16,38	base	22
102	20,22	15,28	0,35	35,37	16,38	35,39	base	78
102	20,22	15,28	0,35	35,37	16,38	36,39	base	86
102	20,22	15,28	0,35	35,37	36,37	16,38	base	80
102	20,22	19,23	15,28	0,35	35,37	16,38	base	131
102	4,15	12,17	18,33	35,37	36,37	36,39	base	29
102	4,15	12,17	19,23	18,33	35,37	36,37	base	62
102	4,15	12,17	19,23	18,33	35,37	36,39	base	55
102	4,15	12,17	19,23	18,33	36,37	36,39	base	73
102	4,15	12,17	19,23	35,37	36,37	36,39	base	53
102	4,15	19,23	18,33	35,37	36,37	36,39	base	110
102	4,15	20,22	15,28	0,35	35,37	16,38	base	89
102	4,6	12,17	3,27	32,34	13,37	36,37	base	153
102	4,6	19,23	3,27	32,34	13,37	36,37	base	244
102	4,6	24,25	3,27	32,34	13,37	36,37	base	215
102	4,6	3,27	18,33	32,34	13,37	36,37	base	215
102	4,6	3,27	32,34	13,37	35,37	36,37	base	205
102	4,6	3,27	32,34	13,37	36,37	36,39	base	206
103	19,21	15,26	1,34	35,37	13,38	34,41	base	79
103	4,15	20,22	33,36	35,37	34,41	36,41	base	68
103	4,15	8,18	20,22	33,36	34,41	36,41	base	58
103	4,15	8,18	20,22	33,36	35,37	34,41	base	63
103	4,15	8,18	20,22	33,36	35,37	36,41	base	65
103	4,15	8,18	20,22	35,37	34,41	36,41	base	57
103	4,15	8,18	33,36	35,37	34,41	36,41	base	47
103	4,6	2,25	23,27	30,32	14,41	34,41	base	210
103	4,6	2,25	23,27	30,32	23,35	14,41	base	202
103	4,6	2,25	23,27	30,32	27,37	14,41	base	212
103	4,6	2,25	23,27	30,32	33,36	14,41	complement	23
103	4,6	2,25	23,27	30,32	35,37	14,41	base	195
103	4,6	2,25	30,32	33,36	14,41	34,41	base	216
103	4,6	2,25	30,32	33,36	35,37	14,41	base	207
103	4,6	2,25	30,32	35,37	14,41	34,41	base	204
103	4,6	20,22	2,25	23,27	30,32	14,41	base	251
103	4,6	20,22	2,25	30,32	14,41	34,41	base	229
103	4,6	20,22	2,25	30,32	33,36	14,41	base	231
103	4,6	20,22	2,25	30,32	35,37	14,41	base	243
103	4,6	8,18	2,25	23,27	30,32	14,41	base	144
103	4,6	8,18	2,25	30,32	14,41	34,41	base	286
103	4,6	8,18	2,25	30,32	33,36	14,41	base	189
103	4,6	8,18	2,25	30,32	35,37	14,41	base	152
103	4,6	8,18	20,22	2,25	30,32	14,41	base	284
103	8,18	20,22	33,36	35,37	34,41	36,41	base	123
104	18,23	14,30	0,37	22,38	37,38	16,39	base	79
104	18,23	14,30	0,37	36,37	37,38	16,39	base	77
104	18,23	14,30	22,36	0,37	37,38	16,39	base	85
104	18,23	17,25	14,30	0,37	37,38	16,39	base	130
104	4,14	17,25	19,34	22,36	22,38	37,38	base	96
104	4,14	18,23	14,30	0,37	37,38	16,39	base	132
104	4,14	9,20	17,25	19,34	22,36	22,38	base	74
104	4,14	9,20	17,25	19,34	22,36	37,38	base	58
104	4,14	9,20	17,25	19,34	22,38	37,38	base	52
104	4,14	9,20	17,25	22,36	22,38	37,38	base	63
104	4,14	9,20	19,34	22,36	22,38	37,38	base	60
104	4,6	17,25	3,28	32,35	13,38	22,38	base	243
104	4,6	24,27	3,28	32,35	13,38	22,38	base	195
104	4,6	3,28	19,34	32,35	13,38	22,38	base	195
104	4,6	3,28	32,35	13,38	22,38	37,38	base	204
104	4,6	3,28	32,35	22,36	13,38	22,38	base	207
104	4,6	9,20	3,28	32,35	13,38	22,38	base	152
104	9,20	17,25	19,34	22,36	22,38	37,38	base	228
104	9,20	18,23	14,30	0,37	37,38	16,39	base	21
105	18,22	15,29	1,35	14,36	35,37	35,39	base	85
105	18,22	15,29	1,35	14,36	35,39	37,41	base	79
105	18,22	15,29	1,35	14,36	35,39	39,41	base	85
105	18,22	19,24	15,29	1,35	14,36	35,39	base	129
105	4,15	18,22	15,29	1,35	14,36	35,39	base	94
105	4,15	19,24	21,30	35,39	37,41	39,41	base	111
105	4,15	7,20	19,24	21,30	35,39	37,41	base	52
105	4,15	7,20	19,24	21,30	35,39	39,41	base	58
105	4,15	7,20	19,24	21,30	37,41	39,41	base	54
105	4,15	7,20	19,24	35,39	37,41	39,41	base	57
105	4,15	7,20	21,30	35,39	37,41	39,41	base	27
105	4,6	19,24	2,25	21,30	33,34	13,39	base	231
105	4,6	19,24	2,25	23,26	33,34	13,39	base	231
105	4,6	19,24	2,25	33,34	13,39	35,39	base	242
105	4,6	19,24	2,25	33,34	13,39	37,41	base	243
105	4,6	2,25	21,30	33,34	13,39	35,39	base	216
105	4,6	2,25	21,30	33,34	13,39	37,41	base	195
105	4,6	2,25	23,26	21,30	33,34	13,39	complement	23
105	4,6	2,25	23,26	33,34	13,39	35,39	base	216
105	4,6	2,25	23,26	33,34	13,39	37,41	base	195
105	4,6	2,25	33,34	13,39	35,39	37,41	base	204
105	4,6	7,20	19,24	2,25	33,34	13,39	base	316
105	4,6	7,20	2,25	21,30	33,34	13,39	base	189
105	4,6	7,20	2,25	23,26	33,34	13,39	base	189
105	4,6	7,20	2,25	33,34	13,39	35,39	base	304
105	4,6	7,20	2,25	33,34	13,39	37,41	base	152
105	7,20	18,22	15,29	1,35	14,36	35,39	base	6
105	7,20	19,24	21,30	35,39	37,41	39,41	base	221
106	1,5	13,16	20,24	23,33	24,36	32,40	base	120
106	1,5	13,16	20,24	23,33	24,36	36,37	base	218
106	1,5	13,16	20,24	23,33	36,37	32,40	base	32
106	1,5	13,16	20,24	24,36	36,37	32,40	base	217
106	1,5	13,16	23,33	24,36	36,37	32,40	base	33
106	1,5	17,18	0,20	27,33	21,39	32,40	base	89
106	1,5	20,24	23,33	24,36	36,37	32,40	base	101
106	13,16	17,18	0,20	27,33	21,39	32,40	base	11
106	13,16	20,24	23,33	24,36	36,37	32,40	base	81
106	17,18	0,20	23,33	27,33	21,39	32,40	base	131
106	17,18	0,20	27,33	20,37	21,39	32,40	base	169
106	17,18	0,20	27,33	24,36	21,39	32,40	base	168
106	17,18	0,20	27,33	36,37	21,39	32,40	base	118
106	9,23	15,24	3,31	23,33	26,35	24,36	base	232
107	1,5	13,16	22,31	34,36	34,37	30,40	base	219
107	1,5	13,16	22,31	34,36	35,36	30,40	base	61
107	1,5	13,16	22,31	34,36	35,36	34,37	base	50
107	1,5	13,16	22,31	35,36	34,37	30,40	base	51
107	1,5	13,16	34,36	35,36	34,37	30,40	base	30
107	1,5	22,31	34,36	35,36	34,37	30,40	base	158
107	13,16	22,31	34,36	35,36	34,37	30,40	base	124
107	17,18	25,31	0,35	35,36	20,39	30,40	base	187
107	9,22	3,29	22,31	24,33	15,36	34,36	base	231
108	13,16	22,34	29,35	33,37	35,41	36,41	base	123
108	13,16	8,22	5,27	25,31	22,34	15,41	base	284
108	17,21	23,34	0,36	33,37	18,38	36,41	base	167
108	2,3	13,16	22,34	29,35	33,37	35,41	base	36
108	2,3	13,16	22,34	29,35	33,37	36,41	base	61
108	2,3	13,16	22,34	29,35	35,41	36,41	base	35
108	2,3	13,16	22,34	33,37	35,41	36,41	base	51
108	2,3	13,16	29,35	33,37	35,41	36,41	base	47
108	2,3	22,34	29,35	33,37	35,41	36,41	base	157
108	2,3	8,22	5,27	25,31	22,34	15,41	base	195
108	8,22	5,27	20,28	25,31	22,34	15,41	base	251
108	8,22	5,27	25,31	22,34	15,41	36,41	base	229
108	8,22	5,27	25,31	22,34	29,35	15,41	base	231
108	8,22	5,27	25,31	22,34	33,37	15,41	base	243
109	12,17	16,32	23,35	30,36	36,41	37,41	base	223
109	12,17	18,22	24,35	0,37	19,38	37,41	base	19
109	12,17	8,23	5,27	26,34	23,35	15,41	base	317
109	18,22	23,35	24,35	0,37	19,38	37,41	base	128
109	18,22	24,35	0,37	19,38	36,41	37,41	base	118
109	18,22	24,35	0,37	30,37	19,38	37,41	base	118
109	18,22	24,35	30,36	0,37	19,38	37,41	base	168
109	2,3	12,17	16,32	23,35	30,36	36,41	base	34
109	2,3	12,17	16,32	23,35	30,36	37,41	base	31
109	2,3	12,17	16,32	23,35	36,41	37,41	base	38
109	2,3	12,17	16,32	30,36	36,41	37,41	base	46
109	2,3	12,17	23,35	30,36	36,41	37,41	base	49
109	2,3	16,32	23,35	30,36	36,41	37,41	base	161
109	2,3	18,22	24,35	0,37	19,38	37,41	base	93
109	2,3	8,23	5,27	26,34	23,35	15,41	base	206
109	8,23	5,27	16,32	26,34	23,35	15,41	base	230
109	8,23	5,27	20,29	26,34	23,35	15,41	base	230
109	8,23	5,27	26,34	23,35	15,41	37,41	base	241
109	8,23	5,27	26,34	23,35	30,36	15,41	base	244
110	1,5	13,16	23,34	20,37	36,37	32,40	base	32
110	1,5	13,16	23,34	29,36	20,37	32,40	base	120
110	1,5	13,16	23,34	29,36	20,37	36,37	base	34
110	1,5	13,16	23,34	29,36	36,37	32,40	base	49
110	1,5	13,16	29,36	20,37	36,37	32,40	base	48
110	1,5	17,18	0,20	26,34	21,39	32,40	base	93
110	1,5	23,34	29,36	20,37	36,37	32,40	base	102
110	1,5	8,23	3,30	23,34	25,35	15,37	base	194
110	13,16	17,18	0,20	26,34	21,39	32,40	base	19
110	13,16	23,34	29,36	20,37	36,37	32,40	base	122
110	13,16	8,23	3,30	23,34	25,35	15,37	base	258
110	17,18	0,20	20,29	26,34	21,39	32,40	base	118
110	17,18	0,20	23,34	26,34	21,39	32,40	base	128
110	17,18	0,20	26,34	29,36	21,39	32,40	base	168
110	17,18	0,20	26,34	36,37	21,39	32,40	base	118
110	8,23	22,27	3,30	23,34	25,35	15,37	base	248
110	8,23	3,30	23,34	25,35	15,37	20,37	base	230
110	8,23	3,30	23,34	25,35	15,37	32,40	base	241
110	8,23	3,30	23,34	25,35	29,36	15,37	base	232
111	1,5	13,16	18,25	18,31	24,36	34,40	base	61
111	1,5	13,16	18,25	21,25	18,31	24,36	base	119
111	1,5	13,16	18,25	21,25	18,31	34,40	base	43
111	1,5	13,16	18,25	21,25	24,36	34,40	base	219
111	1,5	13,16	21,25	18,31	24,36	34,40	base	36
111	1,5	17,19	0,21	28,36	22,39	34,40	base	132
111	1,5	18,25	21,25	18,31	24,36	34,40	base	105
111	13,16	17,19	0,21	28,36	22,39	34,40	base	24
111	13,16	18,25	21,25	18,31	24,36	34,40	base	82
111	17,19	0,21	18,25	28,36	22,39	34,40	base	167
111	17,19	0,21	18,31	28,36	22,39	34,40	base	187
111	17,19	0,21	21,31	28,36	22,39	34,40	base	166
111	17,19	0,21	24,36	28,36	22,39	34,40	base	130
111	8,24	15,25	18,25	3,32	24,36	27,37	base	229
112	1,5	13,16	18,29	18,37	36,37	32,40	base	44
112	1,5	13,16	18,29	23,34	18,37	32,40	base	120
112	1,5	13,16	18,29	23,34	18,37	36,37	base	31
112	1,5	13,16	18,29	23,34	36,37	32,40	base	49
112	1,5	13,16	23,34	18,37	36,37	32,40	base	33
112	1,5	18,29	23,34	18,37	36,37	32,40	base	159
112	13,16	18,29	23,34	18,37	36,37	32,40	base	125
112	17,19	26,34	0,36	36,37	21,39	32,40	base	118
112	8,23	3,30	23,34	25,35	15,37	18,37	base	230
113	0,21	22,25	18,31	19,36	21,36	24,39	base	127
113	0,21	22,25	19,26	18,31	19,36	24,39	base	129
113	0,21	22,25	19,26	18,31	21,36	24,39	base	130
113	1,6	0,21	22,25	18,31	19,36	24,39	base	85
113	1,6	0,21	22,25	18,31	21,36	24,39	base	77
113	1,6	0,21	22,25	19,26	18,31	24,39	base	79
113	1,6	12,20	0,21	22,25	18,31	24,39	base	21
113	1,6	12,20	19,26	21,26	19,36	15,37	base	119
113	1,6	5,18	0,21	22,25	18,31	24,39	base	132
113	1,6	5,18	12,20	19,26	19,36	15,37	base	60
113	1,6	5,18	12,20	19,26	21,26	15,37	base	121
113	1,6	5,18	12,20	19,26	21,26	19,36	base	43
113	1,6	5,18	12,20	21,26	19,36	15,37	base	45
113	1,6	5,18	19,26	21,26	19,36	15,37	complement	40
113	1,6	5,8	17,26	19,26	3,32	28,38	base	204
113	12,20	0,21	22,25	18,31	19,36	24,39	base	0
113	12,20	0,21	22,25	18,31	21,36	24,39	base	13
113	12,20	0,21	22,25	19,26	18,31	24,39	base	15
113	5,18	0,21	22,25	18,31	19,36	24,39	base	187
113	5,18	0,21	22,25	18,31	21,36	24,39	base	166
113	5,18	0,21	22,25	19,26	18,31	24,39	base	167
113	5,18	12,20	0,21	22,25	18,31	24,39	base	24
113	5,18	12,20	19,26	21,26	19,36	15,37	base	74
113	5,8	12,20	17,26	19,26	3,32	28,38	base	315
113	5,8	17,26	19,26	21,26	3,32	28,38	base	243
113	5,8	17,26	19,26	27,30	3,32	28,38	base	229
113	5,8	17,26	19,26	3,32	15,37	28,38	base	229
113	5,8	17,26	19,26	3,32	19,36	28,38	base	242
114	0,20	21,24	17,30	18,36	23,38	34,39	base	131
114	0,20	21,24	17,30	20,36	23,38	34,39	base	126
114	0,20	21,24	18,25	17,30	23,38	34,39	base	128
114	1,6	0,20	21,24	17,30	23,38	34,39	base	86
114	1,6	12,19	18,25	20,25	18,36	34,39	base	120
114	1,6	5,17	12,19	18,25	18,36	34,39	base	44
114	1,6	5,17	12,19	18,25	20,25	18,36	base	42
114	1,6	5,17	12,19	18,25	20,25	34,39	base	217
114	1,6	5,17	12,19	20,25	18,36	34,39	base	48
114	1,6	5,17	18,25	20,25	18,36	34,39	base	90
114	1,6	5,8	16,25	18,25	3,31	27,37	base	194
114	12,19	0,20	21,24	17,30	23,38	34,39	base	12
114	5,17	0,20	21,24	17,30	23,38	34,39	base	118
114	5,17	12,19	18,25	20,25	18,36	34,39	base	75
114	5,8	12,19	16,25	18,25	3,31	27,37	base	258
114	5,8	16,25	18,25	20,25	3,31	27,37	base	230
114	5,8	16,25	18,25	26,29	3,31	27,37	base	248
114	5,8	16,25	18,25	3,31	18,36	27,37	base	232
114	5,8	16,25	18,25	3,31	27,37	34,39	base	241
115	0,19	20,23	17,29	22,37	19,38	32,39	base	127
115	0,19	20,23	17,29	22,37	35,38	32,39	base	130
115	0,19	20,23	17,29	24,35	22,37	32,39	base	129
115	1,6	0,19	20,23	17,29	22,37	32,39	base	85
115	1,6	12,18	19,24	24,35	35,38	32,39	base	219
115	1,6	4,17	12,18	19,24	24,35	32,39	base	43
115	1,6	4,17	12,18	19,24	24,35	35,38	base	121
115	1,6	4,17	12,18	19,24	35,38	32,39	base	26
115	1,6	4,17	12,18	24,35	35,38	32,39	base	30
115	1,6	4,17	19,24	24,35	35,38	32,39	base	135
115	1,6	4,9	15,24	3,31	24,35	28,36	base	216
115	12,18	0,19	20,23	17,29	22,37	32,39	base	0
115	4,17	0,19	20,23	17,29	22,37	32,39	base	187
115	4,17	12,18	19,24	24,35	35,38	32,39	base	76
115	4,9	12,18	15,24	3,31	24,35	28,36	base	257
115	4,9	15,24	19,24	3,31	24,35	28,36	base	231
115	4,9	15,24	25,26	3,31	24,35	28,36	base	247
115	4,9	15,24	3,31	24,35	28,36	32,39	base	242
115	4,9	15,24	3,31	24,35	28,36	35,38	base	229
116	0,19	20,23	17,28	22,36	19,37	31,38	base	131
116	0,19	20,23	17,28	22,36	31,38	35,40	base	131
116	0,19	20,23	17,28	22,36	31,38	37,40	base	128
116	1,6	0,19	20,23	17,28	22,36	31,38	base	80
116	1,6	12,18	19,35	31,38	35,40	37,40	base	32
116	1,6	4,17	12,18	19,35	31,38	35,40	base	48
116	1,6	4,17	12,18	19,35	31,38	37,40	base	217
116	1,6	4,17	12,18	19,35	35,40	37,40	base	25
116	1,6	4,17	12,18	31,38	35,40	37,40	base	28
116	1,6	4,17	19,35	31,38	35,40	37,40	base	137
116	1,6	4,9	12,18	3,30	27,34	15,35	base	186
116	1,6	4,9	24,25	3,30	27,34	15,35	base	211
116	1,6	4,9	3,30	27,34	15,35	19,35	base	215
116	1,6	4,9	3,30	27,34	15,35	31,38	base	205
116	1,6	4,9	3,30	27,34	15,35	37,40	base	194
116	12,18	0,19	20,23	17,28	22,36	31,38	base	16
116	4,17	0,19	20,23	17,28	22,36	31,38	base	168
116	4,17	12,18	19,35	31,38	35,40	37,40	base	56
116	4,9	12,18	24,25	3,30	27,34	15,35	base	321
116	4,9	12,18	3,30	27,34	15,35	19,35	base	283
116	4,9	12,18	3,30	27,34	15,35	31,38	base	314
