parent	edge_1	edge_2	edge_3	edge_4	edge_5	target_kind	target_index
32	0,1	6,14	20,24	19,38	37,38	base	70
32	0,1	6,14	20,24	22,35	19,38	base	108
32	0,1	6,14	20,24	22,35	37,38	base	111
32	0,1	6,14	22,35	19,38	37,38	base	138
32	17,23	14,36	3,37	37,38	13,39	base	21
32	20,24	19,33	22,35	19,38	37,38	base	228
32	6,12	2,29	28,34	16,38	19,38	base	152
32	6,14	19,33	22,35	19,38	37,38	base	60
32	6,14	20,24	19,33	19,38	37,38	base	63
32	6,14	20,24	19,33	22,35	19,38	base	74
32	6,14	20,24	19,33	22,35	37,38	base	58
32	6,14	20,24	22,35	19,38	37,38	base	52
33	0,1	19,24	22,35	21,38	37,38	base	183
33	0,1	19,24	22,35	33,37	21,38	base	179
33	0,1	19,24	22,35	33,37	37,38	base	115
33	0,1	19,24	33,37	21,38	37,38	base	185
33	0,1	22,35	33,37	21,38	37,38	base	164
33	0,1	3,21	17,23	14,36	13,39	base	79
33	0,1	6,12	2,29	28,34	16,38	base	204
33	0,1	6,14	19,24	21,38	37,38	base	72
33	0,1	6,14	19,24	22,35	21,38	base	108
33	0,1	6,14	19,24	22,35	33,37	base	96
33	0,1	6,14	19,24	22,35	37,38	base	111
33	0,1	6,14	19,24	33,37	21,38	base	67
33	0,1	6,14	19,24	33,37	37,38	base	68
33	0,1	6,14	22,35	21,38	37,38	base	140
33	0,1	6,14	22,35	33,37	21,38	complement	40
33	0,1	6,14	22,35	33,37	37,38	base	142
33	0,1	6,14	33,37	21,38	37,38	base	88
33	19,24	22,35	33,37	21,38	37,38	base	222
33	3,21	17,23	14,36	33,37	13,39	base	6
33	3,21	17,23	14,36	37,38	13,39	base	21
33	3,21	17,23	19,24	14,36	13,39	base	15
33	3,21	17,23	21,33	14,36	13,39	base	21
33	6,12	19,24	2,29	28,34	16,38	base	315
33	6,12	2,29	28,34	16,38	21,38	base	152
33	6,12	2,29	28,34	22,35	16,38	base	286
33	6,12	2,29	28,34	33,37	16,38	base	304
33	6,12	25,26	2,29	28,34	16,38	base	286
33	6,14	19,24	22,35	21,38	37,38	base	54
33	6,14	19,24	22,35	33,37	21,38	base	74
33	6,14	19,24	22,35	33,37	37,38	base	58
33	6,14	19,24	33,37	21,38	37,38	base	65
33	6,14	22,35	33,37	21,38	37,38	base	45
33	6,14	3,21	17,23	14,36	13,39	base	9
34	0,2	19,22	33,36	33,38	35,39	base	99
34	0,2	19,22	33,36	34,36	33,38	base	181
34	0,2	19,22	33,36	34,36	35,39	base	184
34	0,2	19,22	34,36	33,38	35,39	base	113
34	0,2	33,36	34,36	33,38	35,39	base	158
34	0,2	6,17	19,22	33,36	33,38	base	108
34	0,2	6,17	19,22	33,36	34,36	base	96
34	0,2	6,17	19,22	33,36	35,39	base	67
34	0,2	6,17	19,22	33,38	35,39	base	72
34	0,2	6,17	19,22	34,36	33,38	base	111
34	0,2	6,17	19,22	34,36	35,39	base	68
34	0,2	6,17	33,36	33,38	35,39	base	135
34	0,2	6,17	33,36	34,36	33,38	base	138
34	0,2	6,17	33,36	34,36	35,39	base	134
34	0,2	6,17	34,36	33,38	35,39	base	136
34	19,22	33,36	34,36	33,38	35,39	base	124
34	6,12	1,27	26,30	16,36	33,36	base	189
34	6,17	19,22	33,36	33,38	35,39	base	76
34	6,17	19,22	33,36	34,36	33,38	base	52
34	6,17	19,22	33,36	34,36	35,39	base	63
34	6,17	19,22	34,36	33,38	35,39	base	57
34	6,17	33,36	34,36	33,38	35,39	base	30
35	0,2	19,24	23,35	35,38	36,39	base	155
35	0,2	20,23	19,24	23,35	35,38	base	98
35	0,2	20,23	19,24	23,35	36,39	base	180
35	0,2	20,23	19,24	35,38	36,39	base	182
35	0,2	20,23	23,35	35,38	36,39	base	101
35	0,2	6,17	19,24	23,35	35,38	base	110
35	0,2	6,17	19,24	23,35	36,39	base	66
35	0,2	6,17	19,24	35,38	36,39	base	71
35	0,2	6,17	20,23	19,24	23,35	base	97
35	0,2	6,17	20,23	19,24	35,38	base	112
35	0,2	6,17	20,23	19,24	36,39	base	69
35	0,2	6,17	20,23	23,35	35,38	base	91
35	0,2	6,17	20,23	23,35	36,39	base	90
35	0,2	6,17	20,23	35,38	36,39	base	137
35	0,2	6,17	23,35	35,38	36,39	base	87
35	20,23	19,24	23,35	35,38	36,39	base	81
35	3,20	15,22	17,34	13,37	36,39	base	22
35	6,12	16,23	1,29	28,32	23,35	base	186
35	6,17	19,24	23,35	35,38	36,39	base	53
35	6,17	20,23	19,24	23,35	35,38	base	73
35	6,17	20,23	19,24	23,35	36,39	base	75
35	6,17	20,23	19,24	35,38	36,39	base	56
35	6,17	20,23	23,35	35,38	36,39	base	217
36	0,2	19,23	21,33	35,37	35,39	base	98
36	0,2	19,23	21,33	35,37	36,37	base	116
36	0,2	19,23	21,33	36,37	35,39	base	114
36	0,2	19,23	35,37	36,37	35,39	base	155
36	0,2	21,33	35,37	36,37	35,39	base	162
36	0,2	6,17	19,23	21,33	35,37	base	97
36	0,2	6,17	19,23	21,33	35,39	base	112
36	0,2	6,17	19,23	21,33	36,37	base	106
36	0,2	6,17	19,23	35,37	35,39	base	109
36	0,2	6,17	19,23	35,37	36,37	base	66
36	0,2	6,17	19,23	36,37	35,39	base	71
36	0,2	6,17	21,33	35,37	35,39	base	91
36	0,2	6,17	21,33	35,37	36,37	base	133
36	0,2	6,17	21,33	36,37	35,39	base	139
36	0,2	6,17	35,37	36,37	35,39	base	87
36	14,22	17,34	3,36	36,37	12,38	base	22
36	19,23	21,33	35,37	36,37	35,39	base	224
36	6,11	1,27	28,32	16,37	35,37	base	153
36	6,17	19,23	21,33	35,37	35,39	base	73
36	6,17	19,23	21,33	35,37	36,37	base	62
36	6,17	19,23	21,33	36,37	35,39	base	55
36	6,17	19,23	35,37	36,37	35,39	base	53
36	6,17	21,33	35,37	36,37	35,39	base	29
37	0,2	19,33	19,37	35,37	36,39	base	159
37	0,2	20,23	19,33	19,37	35,37	base	116
37	0,2	20,23	19,33	19,37	36,39	base	180
37	0,2	20,23	19,33	35,37	36,39	base	154
37	0,2	20,23	19,37	35,37	36,39	base	155
37	0,2	6,17	19,33	19,37	35,37	base	133
37	0,2	6,17	19,33	19,37	36,39	base	90
37	0,2	6,17	19,33	35,37	36,39	base	141
37	0,2	6,17	19,37	35,37	36,39	base	87
37	0,2	6,17	20,23	19,33	19,37	base	97
37	0,2	6,17	20,23	19,33	35,37	base	106
37	0,2	6,17	20,23	19,33	36,39	base	69
37	0,2	6,17	20,23	19,37	35,37	base	110
37	0,2	6,17	20,23	19,37	36,39	base	109
37	0,2	6,17	20,23	35,37	36,39	base	71
37	20,23	19,33	19,37	35,37	36,39	base	125
37	6,11	1,28	27,31	16,37	19,37	base	287
37	6,17	19,33	19,37	35,37	36,39	base	44
37	6,17	20,23	19,33	19,37	35,37	base	62
37	6,17	20,23	19,33	19,37	36,39	base	75
37	6,17	20,23	19,33	35,37	36,39	base	59
37	6,17	20,23	19,37	35,37	36,39	base	53
38	0,2	19,24	20,25	19,35	37,39	base	184
38	0,2	19,24	21,24	19,35	37,39	base	105
38	0,2	19,24	21,24	20,25	19,35	base	179
38	0,2	19,24	21,24	20,25	37,39	base	99
38	0,2	21,24	20,25	19,35	37,39	base	185
38	0,2	6,17	19,24	19,35	37,39	base	134
38	0,2	6,17	19,24	20,25	19,35	base	96
38	0,2	6,17	19,24	20,25	37,39	base	70
38	0,2	6,17	19,24	21,24	19,35	complement	40
38	0,2	6,17	19,24	21,24	20,25	base	108
38	0,2	6,17	19,24	21,24	37,39	base	135
38	0,2	6,17	20,25	19,35	37,39	base	68
38	0,2	6,17	21,24	19,35	37,39	base	88
38	0,2	6,17	21,24	20,25	19,35	base	107
38	0,2	6,17	21,24	20,25	37,39	base	72
38	19,24	21,24	20,25	19,35	37,39	base	82
38	3,21	14,23	17,36	13,38	37,39	base	21
38	6,11	16,24	19,24	1,30	29,33	base	286
38	6,17	19,24	20,25	19,35	37,39	base	63
38	6,17	19,24	21,24	19,35	37,39	base	43
38	6,17	19,24	21,24	20,25	19,35	base	74
38	6,17	19,24	21,24	20,25	37,39	base	76
38	6,17	21,24	20,25	19,35	37,39	base	65
40	0,5	0,6	18,31	27,35	34,36	complement	220
40	0,5	0,6	3,14	18,31	27,35	complement	32
40	0,5	0,6	3,14	18,31	34,36	complement	182
40	0,5	0,6	3,14	27,35	34,36	complement	56
40	0,5	0,6	3,14	6,16	18,31	complement	156
40	0,5	0,6	3,14	6,16	27,35	complement	28
40	0,5	0,6	3,14	6,16	34,36	complement	71
40	0,5	0,6	6,16	18,31	27,35	complement	38
40	0,5	0,6	6,16	18,31	34,36	complement	114
40	0,5	0,6	6,16	27,35	34,36	complement	55
40	0,5	3,14	18,31	27,35	34,36	complement	81
40	0,5	3,14	6,16	18,31	27,35	complement	33
40	0,5	3,14	6,16	18,31	34,36	complement	155
40	0,5	3,14	6,16	27,35	34,36	complement	53
40	0,5	6,16	18,31	27,35	34,36	complement	224
40	0,6	3,14	18,31	27,35	34,36	complement	122
40	0,6	3,14	6,16	18,31	27,35	complement	49
40	0,6	3,14	6,16	18,31	34,36	complement	154
40	0,6	3,14	6,16	27,35	34,36	complement	59
40	0,6	6,16	18,31	27,35	34,36	complement	223
40	12,17	6,24	18,31	28,31	8,41	complement	215
40	3,14	6,16	18,31	27,35	34,36	complement	125
42	0,3	17,20	21,32	33,41	39,41	base	115
42	0,3	17,20	21,32	34,37	33,41	base	184
42	0,3	17,20	21,32	34,37	35,39	base	99
42	0,3	17,20	21,32	34,37	39,41	base	185
42	0,3	17,20	21,32	35,39	33,41	base	181
42	0,3	17,20	21,32	35,39	39,41	base	183
42	0,3	17,20	34,37	33,41	39,41	base	68
42	0,3	17,20	34,37	35,39	33,41	base	70
42	0,3	17,20	34,37	35,39	39,41	base	72
42	0,3	17,20	35,39	33,41	39,41	base	111
42	0,3	21,32	34,37	33,41	39,41	base	157
42	0,3	21,32	34,37	35,39	33,41	base	158
42	0,3	21,32	34,37	35,39	39,41	base	104
42	0,3	21,32	35,39	33,41	39,41	base	163
42	0,3	34,37	35,39	33,41	39,41	base	136
42	13,21	1,28	23,30	21,32	14,41	base	189
42	17,20	21,32	34,37	33,41	39,41	base	123
42	17,20	21,32	34,37	35,39	33,41	base	124
42	17,20	21,32	34,37	35,39	39,41	base	226
42	17,20	21,32	35,39	33,41	39,41	base	221
42	17,20	34,37	35,39	33,41	39,41	base	57
42	21,32	34,37	35,39	33,41	39,41	base	51
43	0,3	17,21	20,33	22,34	35,41	base	116
43	0,3	17,21	20,33	22,34	36,39	base	98
43	0,3	17,21	20,33	22,34	39,41	base	117
43	0,3	17,21	20,33	35,41	39,41	base	106
43	0,3	17,21	20,33	36,39	35,41	base	110
43	0,3	17,21	20,33	36,39	39,41	base	112
43	0,3	17,21	22,34	35,41	39,41	base	154
43	0,3	17,21	22,34	36,39	35,41	base	155
43	0,3	17,21	22,34	36,39	39,41	base	182
43	0,3	17,21	36,39	35,41	39,41	base	71
43	0,3	20,33	22,34	35,41	39,41	base	161
43	0,3	20,33	22,34	36,39	35,41	base	162
43	0,3	20,33	22,34	36,39	39,41	base	165
43	0,3	20,33	36,39	35,41	39,41	base	139
43	0,3	22,34	36,39	35,41	39,41	base	156
43	12,18	27,34	2,35	11,37	35,41	base	10
43	13,22	1,29	24,31	22,34	14,41	base	153
43	17,21	20,33	22,34	35,41	39,41	base	223
43	17,21	20,33	22,34	36,39	35,41	base	224
43	17,21	20,33	22,34	36,39	39,41	base	220
43	17,21	20,33	36,39	35,41	39,41	base	55
43	17,21	22,34	36,39	35,41	39,41	base	227
43	20,33	22,34	36,39	35,41	39,41	base	38
44	0,3	12,18	2,19	28,35	11,38	base	94
44	0,3	17,22	19,36	36,40	37,40	base	72
44	0,3	17,22	21,34	19,36	36,40	base	107
44	0,3	17,22	21,34	19,36	37,40	base	108
44	0,3	17,22	21,34	23,35	19,36	base	179
44	0,3	17,22	21,34	23,35	36,40	base	115
44	0,3	17,22	21,34	23,35	37,40	base	181
44	0,3	17,22	21,34	36,40	37,40	base	111
44	0,3	17,22	23,35	19,36	36,40	base	185
44	0,3	17,22	23,35	19,36	37,40	base	99
44	0,3	17,22	23,35	36,40	37,40	base	113
44	0,3	21,34	19,36	36,40	37,40	base	140
44	0,3	21,34	23,35	19,36	36,40	base	164
44	0,3	21,34	23,35	19,36	37,40	base	103
44	0,3	21,34	23,35	36,40	37,40	base	163
44	0,3	23,35	19,36	36,40	37,40	base	104
44	12,18	2,19	17,22	28,35	11,38	base	20
44	12,18	2,19	23,35	28,35	11,38	base	6
44	12,18	2,19	28,35	11,38	36,40	base	2
44	12,18	2,19	28,35	11,38	37,40	base	9
44	12,18	2,19	28,35	19,37	11,38	base	2
44	13,23	1,30	25,32	23,35	14,36	base	304
44	17,22	21,34	19,36	36,40	37,40	base	54
44	17,22	21,34	23,35	19,36	36,40	base	222
44	17,22	21,34	23,35	19,36	37,40	base	83
44	17,22	21,34	23,35	36,40	37,40	base	221
44	17,22	23,35	19,36	36,40	37,40	base	226
44	21,34	23,35	19,36	36,40	37,40	base	37
45	0,3	17,21	20,31	33,36	33,37	base	98
45	0,3	17,21	20,31	33,36	34,36	base	116
45	0,3	17,21	20,31	33,36	35,40	base	180
45	0,3	17,21	20,31	33,37	35,40	base	182
45	0,3	17,21	20,31	34,36	33,37	base	114
45	0,3	17,21	20,31	34,36	35,40	base	154
45	0,3	17,21	33,36	33,37	35,40	base	109
45	0,3	17,21	33,36	34,36	33,37	base	110
45	0,3	17,21	33,36	34,36	35,40	base	66
45	0,3	17,21	34,36	33,37	35,40	base	71
45	0,3	20,31	33,36	33,37	35,40	base	101
45	0,3	20,31	33,36	34,36	33,37	base	162
45	0,3	20,31	33,36	34,36	35,40	base	159
45	0,3	20,31	34,36	33,37	35,40	base	156
45	0,3	33,36	34,36	33,37	35,40	base	87
45	17,21	20,31	33,36	33,37	35,40	base	81
45	17,21	20,31	33,36	34,36	33,37	base	224
45	17,21	20,31	33,36	34,36	35,40	base	125
45	17,21	20,31	34,36	33,37	35,40	base	227
45	17,21	33,36	34,36	33,37	35,40	base	53
45	20,31	33,36	34,36	33,37	35,40	base	33
46	0,3	17,23	21,33	22,35	35,37	base	181
46	0,3	17,23	21,33	22,35	36,40	base	184
46	0,3	17,23	21,33	35,37	36,40	base	113
46	0,3	17,23	22,35	35,37	36,40	base	70
46	0,3	18,22	17,23	21,33	22,35	base	179
46	0,3	18,22	17,23	21,33	35,37	base	183
46	0,3	18,22	17,23	21,33	36,40	base	185
46	0,3	18,22	17,23	22,35	35,37	base	108
46	0,3	18,22	17,23	22,35	36,40	base	67
46	0,3	18,22	17,23	35,37	36,40	base	72
46	0,3	18,22	21,33	22,35	35,37	base	103
46	0,3	18,22	21,33	22,35	36,40	base	105
46	0,3	18,22	21,33	35,37	36,40	base	104
46	0,3	18,22	22,35	35,37	36,40	base	135
46	0,3	21,33	22,35	35,37	36,40	base	158
46	17,23	21,33	22,35	35,37	36,40	base	124
46	18,22	17,23	21,33	22,35	35,37	base	83
46	18,22	17,23	21,33	22,35	36,40	base	82
46	18,22	17,23	21,33	35,37	36,40	base	226
46	18,22	17,23	22,35	35,37	36,40	base	76
46	18,22	21,33	22,35	35,37	36,40	base	219
46	2,18	10,20	30,33	13,39	36,40	base	2
47	0,3	17,24	21,36	23,37	37,38	base	110
47	0,3	17,24	22,34	21,36	23,37	base	116
47	0,3	17,24	22,34	21,36	37,38	base	114
47	0,3	17,24	22,34	23,37	37,38	base	155
47	0,3	18,23	17,24	21,36	23,37	base	97
47	0,3	18,23	17,24	21,36	37,38	base	112
47	0,3	18,23	17,24	22,34	21,36	base	117
47	0,3	18,23	17,24	22,34	23,37	base	180
47	0,3	18,23	17,24	22,34	37,38	base	182
47	0,3	18,23	17,24	23,37	37,38	base	109
47	0,3	18,23	21,36	23,37	37,38	base	91
47	0,3	18,23	22,34	21,36	23,37	base	100
47	0,3	18,23	22,34	21,36	37,38	base	165
47	0,3	18,23	22,34	23,37	37,38	base	101
47	0,3	2,18	10,20	31,34	13,40	base	89
47	0,3	22,34	21,36	23,37	37,38	base	162
47	17,24	22,34	21,36	23,37	37,38	base	224
47	18,23	17,24	21,36	23,37	37,38	base	73
47	18,23	17,24	22,34	21,36	23,37	base	84
47	18,23	17,24	22,34	21,36	37,38	base	220
47	18,23	17,24	22,34	23,37	37,38	base	81
47	18,23	22,34	21,36	23,37	37,38	base	218
47	2,18	10,20	17,24	31,34	13,40	base	11
47	2,18	10,20	22,34	31,34	13,40	base	22
47	2,18	10,20	31,34	18,38	13,40	base	8
47	2,18	10,20	31,34	23,37	13,40	base	10
47	2,18	10,20	31,34	37,38	13,40	base	1
48	0,3	17,22	20,32	21,34	35,37	base	179
48	0,3	17,22	20,32	21,34	35,38	base	183
48	0,3	17,22	20,32	21,34	36,37	base	115
48	0,3	17,22	20,32	35,37	35,38	base	99
48	0,3	17,22	20,32	35,37	36,37	base	184
48	0,3	17,22	20,32	36,37	35,38	base	113
48	0,3	17,22	21,34	35,37	35,38	base	108
48	0,3	17,22	21,34	35,37	36,37	base	96
48	0,3	17,22	21,34	36,37	35,38	base	111
48	0,3	17,22	35,37	36,37	35,38	base	70
48	0,3	20,32	21,34	35,37	35,38	base	103
48	0,3	20,32	21,34	35,37	36,37	base	160
48	0,3	20,32	21,34	36,37	35,38	base	163
48	0,3	20,32	35,37	36,37	35,38	base	158
48	0,3	21,34	35,37	36,37	35,38	base	138
48	10,19	31,32	2,36	36,37	12,39	base	2
48	17,22	20,32	21,34	35,37	35,38	base	83
48	17,22	20,32	21,34	35,37	36,37	base	228
48	17,22	20,32	21,34	36,37	35,38	base	221
48	17,22	20,32	35,37	36,37	35,38	base	124
48	17,22	21,34	35,37	36,37	35,38	base	52
48	20,32	21,34	35,37	36,37	35,38	base	50
49	0,1	19,25	22,35	23,37	37,38	base	181
49	0,1	2,21	17,24	16,36	13,39	base	85
49	0,1	21,23	19,25	22,35	23,37	base	179
49	0,1	21,23	19,25	22,35	37,38	base	183
49	0,1	21,23	19,25	23,37	37,38	base	99
49	0,1	21,23	22,35	23,37	37,38	base	103
49	0,1	6,16	19,25	22,35	23,37	base	96
49	0,1	6,16	19,25	22,35	37,38	base	111
49	0,1	6,16	19,25	23,37	37,38	base	70
49	0,1	6,16	21,23	19,25	22,35	base	107
49	0,1	6,16	21,23	19,25	23,37	base	67
49	0,1	6,16	21,23	19,25	37,38	base	72
49	0,1	6,16	21,23	22,35	23,37	complement	40
49	0,1	6,16	21,23	22,35	37,38	base	140
49	0,1	6,16	21,23	23,37	37,38	base	135
49	0,1	6,16	22,35	23,37	37,38	base	138
49	2,21	17,24	16,36	21,38	13,39	base	4
49	2,21	17,24	16,36	23,37	13,39	base	6
49	2,21	17,24	16,36	37,38	13,39	base	21
49	2,21	17,24	19,25	16,36	13,39	base	0
49	21,23	19,25	22,35	23,37	37,38	base	83
49	6,12	14,23	3,31	30,34	23,37	base	304
49	6,16	19,25	22,35	23,37	37,38	base	52
49	6,16	2,21	17,24	16,36	13,39	base	2
49	6,16	21,23	19,25	22,35	23,37	base	74
49	6,16	21,23	19,25	22,35	37,38	base	54
49	6,16	21,23	19,25	23,37	37,38	base	76
49	6,16	21,23	22,35	23,37	37,38	base	121
50	0,3	19,23	20,37	35,37	36,39	base	182
50	0,3	19,23	33,35	20,37	35,37	base	117
50	0,3	19,23	33,35	20,37	36,39	base	180
50	0,3	19,23	33,35	35,37	36,39	base	154
50	0,3	33,35	20,37	35,37	36,39	base	102
50	0,3	6,12	1,28	27,31	16,37	base	194
50	0,3	6,17	19,23	20,37	35,37	base	112
50	0,3	6,17	19,23	20,37	36,39	base	109
50	0,3	6,17	19,23	33,35	20,37	base	97
50	0,3	6,17	19,23	33,35	35,37	base	106
50	0,3	6,17	19,23	33,35	36,39	base	66
50	0,3	6,17	19,23	35,37	36,39	base	71
50	0,3	6,17	20,37	35,37	36,39	base	137
50	0,3	6,17	33,35	20,37	35,37	base	143
50	0,3	6,17	33,35	20,37	36,39	base	90
50	0,3	6,17	33,35	35,37	36,39	base	141
50	19,23	33,35	20,37	35,37	36,39	base	122
50	2,20	15,22	17,34	13,38	36,39	base	5
50	6,12	1,28	27,31	16,37	20,37	base	287
50	6,12	1,28	27,31	16,37	36,39	base	303
50	6,12	1,28	27,31	33,35	16,37	base	186
50	6,12	19,23	1,28	27,31	16,37	base	258
50	6,12	24,25	1,28	27,31	16,37	base	297
50	6,17	19,23	20,37	35,37	36,39	base	56
50	6,17	19,23	33,35	20,37	35,37	base	64
50	6,17	19,23	33,35	20,37	36,39	base	75
50	6,17	19,23	33,35	35,37	36,39	base	59
50	6,17	33,35	20,37	35,37	36,39	base	48
51	0,1	19,24	20,26	19,33	23,37	base	116
51	0,1	19,24	22,24	19,33	23,37	base	100
51	0,1	19,24	22,24	20,26	19,33	base	180
51	0,1	19,24	22,24	20,26	23,37	base	98
51	0,1	2,22	16,25	17,38	13,39	base	86
51	0,1	22,24	20,26	19,33	23,37	base	117
51	0,1	6,17	19,24	19,33	23,37	base	133
51	0,1	6,17	19,24	20,26	19,33	base	66
51	0,1	6,17	19,24	20,26	23,37	base	110
51	0,1	6,17	19,24	22,24	19,33	base	90
51	0,1	6,17	19,24	22,24	20,26	base	109
51	0,1	6,17	19,24	22,24	23,37	base	91
51	0,1	6,17	20,26	19,33	23,37	base	106
51	0,1	6,17	22,24	19,33	23,37	base	143
51	0,1	6,17	22,24	20,26	19,33	base	69
51	0,1	6,17	22,24	20,26	23,37	base	112
51	19,24	22,24	20,26	19,33	23,37	base	84
51	2,22	16,25	19,33	17,38	13,39	base	22
51	2,22	16,25	20,26	17,38	13,39	base	12
51	2,22	16,25	22,33	17,38	13,39	base	3
51	2,22	19,24	16,25	17,38	13,39	base	5
51	6,11	15,24	19,24	3,31	32,35	base	303
51	6,17	19,24	20,26	19,33	23,37	base	62
51	6,17	19,24	22,24	19,33	23,37	base	42
51	6,17	19,24	22,24	20,26	19,33	base	75
51	6,17	19,24	22,24	20,26	23,37	base	73
51	6,17	2,22	16,25	17,38	13,39	base	1
51	6,17	22,24	20,26	19,33	23,37	base	64
52	0,1	22,35	20,37	33,37	36,40	base	182
52	0,1	26,33	20,37	33,37	36,40	base	69
52	0,1	26,33	22,35	20,37	33,37	base	117
52	0,1	26,33	22,35	20,37	36,40	base	180
52	0,1	26,33	22,35	33,37	36,40	base	154
52	0,1	4,7	20,37	33,37	36,40	base	137
52	0,1	4,7	22,35	20,37	33,37	base	165
52	0,1	4,7	22,35	20,37	36,40	base	101
52	0,1	4,7	22,35	33,37	36,40	base	156
52	0,1	4,7	26,33	20,37	33,37	base	143
52	0,1	4,7	26,33	20,37	36,40	base	90
52	0,1	4,7	26,33	22,35	20,37	base	100
52	0,1	4,7	26,33	22,35	33,37	base	161
52	0,1	4,7	26,33	22,35	36,40	base	159
52	0,1	4,7	26,33	33,37	36,40	base	141
52	15,22	25,30	3,31	22,35	17,37	base	258
52	16,18	2,20	29,35	19,39	36,40	base	19
52	26,33	22,35	20,37	33,37	36,40	base	122
52	4,7	22,35	20,37	33,37	36,40	base	32
52	4,7	26,33	20,37	33,37	36,40	base	48
52	4,7	26,33	22,35	20,37	33,37	base	34
52	4,7	26,33	22,35	20,37	36,40	base	120
52	4,7	26,33	22,35	33,37	36,40	base	49
53	0,1	16,18	2,21	30,36	19,40	base	167
53	0,1	23,36	20,37	21,38	34,38	base	183
53	0,1	27,34	20,37	21,38	34,38	base	107
53	0,1	27,34	23,36	20,37	21,38	base	179
53	0,1	27,34	23,36	20,37	34,38	base	115
53	0,1	27,34	23,36	21,38	34,38	base	185
53	0,1	4,7	20,37	21,38	34,38	base	140
53	0,1	4,7	23,36	20,37	21,38	base	103
53	0,1	4,7	23,36	20,37	34,38	base	163
53	0,1	4,7	23,36	21,38	34,38	base	104
53	0,1	4,7	27,34	20,37	21,38	complement	40
53	0,1	4,7	27,34	20,37	34,38	base	142
53	0,1	4,7	27,34	21,38	34,38	base	88
53	0,1	4,7	27,34	23,36	20,37	base	160
53	0,1	4,7	27,34	23,36	21,38	base	105
53	0,1	4,7	27,34	23,36	34,38	base	157
53	15,23	26,31	3,32	23,36	17,38	base	315
53	16,18	2,21	21,27	30,36	19,40	base	24
53	16,18	2,21	23,36	30,36	19,40	base	15
53	16,18	2,21	27,34	30,36	19,40	base	20
53	16,18	2,21	30,36	34,38	19,40	base	24
53	27,34	23,36	20,37	21,38	34,38	base	222
53	4,7	16,18	2,21	30,36	19,40	base	9
53	4,7	23,36	20,37	21,38	34,38	base	37
53	4,7	27,34	20,37	21,38	34,38	base	45
53	4,7	27,34	23,36	20,37	21,38	base	119
53	4,7	27,34	23,36	20,37	34,38	base	35
53	4,7	27,34	23,36	21,38	34,38	base	36
54	0,1	16,26	16,37	36,37	35,40	base	66
54	0,1	16,26	22,34	16,37	35,40	base	180
54	0,1	16,26	22,34	16,37	36,37	base	116
54	0,1	16,26	22,34	36,37	35,40	base	154
54	0,1	22,34	16,37	36,37	35,40	base	155
54	0,1	4,7	16,26	16,37	35,40	base	90
54	0,1	4,7	16,26	16,37	36,37	base	133
54	0,1	4,7	16,26	22,34	16,37	base	100
54	0,1	4,7	16,26	22,34	35,40	base	102
54	0,1	4,7	16,26	22,34	36,37	base	161
54	0,1	4,7	16,26	36,37	35,40	base	141
54	0,1	4,7	16,37	36,37	35,40	base	87
54	0,1	4,7	22,34	16,37	35,40	base	101
54	0,1	4,7	22,34	16,37	36,37	base	162
54	0,1	4,7	22,34	36,37	35,40	base	156
54	16,26	22,34	16,37	36,37	35,40	base	125
54	4,7	16,26	16,37	36,37	35,40	base	44
54	4,7	16,26	22,34	16,37	35,40	base	120
54	4,7	16,26	22,34	16,37	36,37	base	31
54	4,7	16,26	22,34	36,37	35,40	base	49
54	4,7	22,34	16,37	36,37	35,40	base	33
55	0,1	16,24	16,28	23,36	37,40	base	184
55	0,1	16,24	21,24	16,28	23,36	base	179
55	0,1	16,24	21,24	16,28	37,40	base	67
55	0,1	16,24	21,24	23,36	37,40	base	99
55	0,1	21,24	16,28	23,36	37,40	base	185
55	0,1	4,7	16,24	16,28	23,36	base	160
55	0,1	4,7	16,24	16,28	37,40	base	134
55	0,1	4,7	16,24	21,24	16,28	complement	40
55	0,1	4,7	16,24	21,24	23,36	base	103
55	0,1	4,7	16,24	21,24	37,40	base	135
55	0,1	4,7	16,24	23,36	37,40	base	158
55	0,1	4,7	16,28	23,36	37,40	base	157
55	0,1	4,7	21,24	16,28	23,36	base	164
55	0,1	4,7	21,24	16,28	37,40	base	88
55	0,1	4,7	21,24	23,36	37,40	base	104
55	16,24	21,24	16,28	23,36	37,40	base	82
55	17,19	2,21	31,36	20,39	37,40	base	24
55	4,7	16,24	16,28	23,36	37,40	base	61
55	4,7	16,24	21,24	16,28	23,36	base	119
55	4,7	16,24	21,24	16,28	37,40	base	43
55	4,7	16,24	21,24	23,36	37,40	base	219
55	4,7	21,24	16,28	23,36	37,40	base	36
56	0,1	16,27	21,36	16,38	37,38	base	96
56	0,1	16,27	23,35	16,38	37,38	base	184
56	0,1	16,27	23,35	21,36	16,38	base	179
56	0,1	16,27	23,35	21,36	37,38	base	115
56	0,1	23,35	21,36	16,38	37,38	base	181
56	0,1	4,7	16,27	16,38	37,38	base	134
56	0,1	4,7	16,27	21,36	16,38	complement	40
56	0,1	4,7	16,27	21,36	37,38	base	142
56	0,1	4,7	16,27	23,35	16,38	base	105
56	0,1	4,7	16,27	23,35	21,36	base	164
56	0,1	4,7	16,27	23,35	37,38	base	157
56	0,1	4,7	21,36	16,38	37,38	base	138
