parent	edge_1	edge_2	edge_3	target_kind	target_index
99	1,3	4,16	33,36	base	90
99	1,3	4,16	36,41	base	137
99	1,3	4,16	37,41	base	87
99	12,22	17,32	33,36	base	84
99	12,22	17,32	36,41	base	220
99	12,22	17,32	37,41	base	224
99	12,22	33,36	36,41	base	122
99	12,22	33,36	37,41	base	125
99	12,22	36,41	37,41	base	227
99	17,32	33,36	36,41	base	117
99	17,32	33,36	37,41	base	116
99	17,32	36,41	37,41	base	114
99	33,36	36,41	37,41	base	154
99	4,16	12,22	17,32	base	73
99	4,16	12,22	33,36	base	75
99	4,16	12,22	36,41	base	56
99	4,16	12,22	37,41	base	53
99	4,16	17,32	33,36	base	97
99	4,16	17,32	36,41	base	112
99	4,16	17,32	37,41	base	110
99	4,16	33,36	36,41	base	69
99	4,16	33,36	37,41	base	66
99	4,16	36,41	37,41	base	71
100	12,17	19,23	33,35	base	82
100	12,17	19,23	34,41	base	228
100	12,17	19,23	38,39	base	83
100	12,17	19,23	39,41	base	222
100	12,17	33,35	34,41	base	61
100	12,17	33,35	38,39	base	219
100	12,17	33,35	39,41	base	36
100	12,17	34,41	39,41	base	35
100	12,17	38,39	34,41	base	50
100	12,17	38,39	39,41	base	37
100	19,23	33,35	34,41	base	184
100	19,23	33,35	38,39	base	99
100	19,23	33,35	39,41	base	185
100	19,23	34,41	39,41	base	115
100	19,23	38,39	34,41	base	181
100	19,23	38,39	39,41	base	183
100	33,35	34,41	39,41	base	157
100	33,35	38,39	34,41	base	158
100	33,35	38,39	39,41	base	104
100	38,39	34,41	39,41	base	163
100	4,14	12,17	19,23	base	74
100	4,14	12,17	33,35	base	43
100	4,14	12,17	34,41	base	60
100	4,14	12,17	38,39	base	121
100	4,14	12,17	39,41	base	45
100	4,14	19,23	33,35	base	67
100	4,14	19,23	34,41	base	96
100	4,14	19,23	38,39	base	108
100	4,14	19,23	39,41	base	107
100	4,14	33,35	34,41	base	134
100	4,14	33,35	38,39	base	135
100	4,14	33,35	39,41	base	88
100	4,14	34,41	39,41	base	142
100	4,14	38,39	34,41	base	138
100	4,14	38,39	39,41	base	140
101	18,30	35,37	36,41	base	160
101	18,30	35,37	37,41	base	164
101	18,30	36,41	37,41	base	163
101	20,23	18,30	35,37	base	179
101	20,23	18,30	36,41	base	181
101	20,23	18,30	37,41	base	183
101	20,23	35,37	36,41	base	184
101	20,23	35,37	37,41	base	185
101	20,23	36,41	37,41	base	113
101	35,37	36,41	37,41	base	157
101	4,15	18,30	35,37	complement	40
101	4,15	18,30	36,41	base	138
101	4,15	18,30	37,41	base	140
101	4,15	20,23	18,30	base	108
101	4,15	20,23	35,37	base	67
101	4,15	20,23	36,41	base	70
101	4,15	20,23	37,41	base	72
101	4,15	35,37	36,41	base	134
101	4,15	35,37	37,41	base	88
101	4,15	36,41	37,41	base	136
101	4,15	9,19	18,30	base	121
101	4,15	9,19	20,23	base	76
101	4,15	9,19	35,37	base	43
101	4,15	9,19	36,41	base	30
101	4,15	9,19	37,41	base	26
101	9,19	18,30	35,37	base	119
101	9,19	18,30	36,41	base	50
101	9,19	18,30	37,41	base	37
101	9,19	20,23	18,30	base	83
101	9,19	20,23	35,37	base	82
101	9,19	20,23	36,41	base	124
101	9,19	20,23	37,41	base	226
101	9,19	35,37	36,41	base	61
101	9,19	35,37	37,41	base	36
101	9,19	36,41	37,41	base	51
102	12,17	18,33	35,37	base	35
102	12,17	18,33	36,37	base	119
102	12,17	18,33	36,39	base	37
102	12,17	19,23	18,33	base	222
102	12,17	19,23	35,37	base	123
102	12,17	19,23	36,37	base	82
102	12,17	19,23	36,39	base	226
102	12,17	35,37	36,37	base	61
102	12,17	35,37	36,39	base	51
102	12,17	36,37	36,39	base	219
102	18,33	35,37	36,37	base	160
102	18,33	35,37	36,39	base	163
102	18,33	36,37	36,39	base	103
102	19,23	18,33	35,37	base	115
102	19,23	18,33	36,37	base	179
102	19,23	18,33	36,39	base	183
102	19,23	35,37	36,37	base	184
102	19,23	35,37	36,39	base	113
102	19,23	36,37	36,39	base	99
102	35,37	36,37	36,39	base	158
102	4,15	12,17	18,33	base	45
102	4,15	12,17	19,23	base	65
102	4,15	12,17	35,37	base	47
102	4,15	12,17	36,37	base	43
102	4,15	12,17	36,39	base	26
102	4,15	18,33	35,37	base	142
102	4,15	18,33	36,37	complement	40
102	4,15	18,33	36,39	base	140
102	4,15	19,23	18,33	base	107
102	4,15	19,23	35,37	base	68
102	4,15	19,23	36,37	base	67
102	4,15	19,23	36,39	base	72
102	4,15	35,37	36,37	base	134
102	4,15	35,37	36,39	base	136
102	4,15	36,37	36,39	base	135
103	20,22	33,36	34,41	base	116
103	20,22	33,36	35,37	base	180
103	20,22	33,36	36,41	base	117
103	20,22	34,41	36,41	base	114
103	20,22	35,37	34,41	base	155
103	20,22	35,37	36,41	base	182
103	33,36	34,41	36,41	base	161
103	33,36	35,37	34,41	base	159
103	33,36	35,37	36,41	base	102
103	35,37	34,41	36,41	base	156
103	4,15	20,22	33,36	base	97
103	4,15	20,22	34,41	base	110
103	4,15	20,22	35,37	base	109
103	4,15	20,22	36,41	base	112
103	4,15	33,36	34,41	base	133
103	4,15	33,36	35,37	base	90
103	4,15	33,36	36,41	base	143
103	4,15	34,41	36,41	base	139
103	4,15	35,37	34,41	base	87
103	4,15	35,37	36,41	base	137
103	4,15	8,18	20,22	base	73
103	4,15	8,18	33,36	base	42
103	4,15	8,18	34,41	base	29
103	4,15	8,18	35,37	base	217
103	4,15	8,18	36,41	base	25
103	8,18	20,22	33,36	base	84
103	8,18	20,22	34,41	base	224
103	8,18	20,22	35,37	base	81
103	8,18	20,22	36,41	base	220
103	8,18	33,36	34,41	base	31
103	8,18	33,36	35,37	base	120
103	8,18	33,36	36,41	base	34
103	8,18	34,41	36,41	base	38
103	8,18	35,37	34,41	base	33
103	8,18	35,37	36,41	base	32
104	17,25	19,34	22,36	base	117
104	17,25	19,34	22,38	base	98
104	17,25	19,34	37,38	base	114
104	17,25	22,36	22,38	base	180
104	17,25	22,36	37,38	base	154
104	17,25	22,38	37,38	base	155
104	19,34	22,36	22,38	base	100
104	19,34	22,36	37,38	base	161
104	19,34	22,38	37,38	base	162
104	22,36	22,38	37,38	base	159
104	4,14	17,25	19,34	base	112
104	4,14	17,25	22,36	base	69
104	4,14	17,25	22,38	base	109
104	4,14	17,25	37,38	base	71
104	4,14	19,34	22,36	base	143
104	4,14	19,34	22,38	base	91
104	4,14	19,34	37,38	base	139
104	4,14	22,36	22,38	base	90
104	4,14	22,36	37,38	base	141
104	4,14	22,38	37,38	base	87
104	4,14	9,20	17,25	base	56
104	4,14	9,20	19,34	base	25
104	4,14	9,20	22,36	base	48
104	4,14	9,20	22,38	base	217
104	4,14	9,20	37,38	base	28
104	9,20	17,25	19,34	base	220
104	9,20	17,25	22,36	base	122
104	9,20	17,25	22,38	base	81
104	9,20	17,25	37,38	base	227
104	9,20	19,34	22,36	base	34
104	9,20	19,34	22,38	base	218
104	9,20	19,34	37,38	base	38
104	9,20	22,36	22,38	base	120
104	9,20	22,36	37,38	base	49
104	9,20	22,38	37,38	base	33
105	19,24	21,30	35,39	base	116
105	19,24	21,30	37,41	base	98
105	19,24	21,30	39,41	base	117
105	19,24	35,39	37,41	base	155
105	19,24	35,39	39,41	base	154
105	19,24	37,41	39,41	base	182
105	21,30	35,39	37,41	base	162
105	21,30	35,39	39,41	base	161
105	21,30	37,41	39,41	base	165
105	35,39	37,41	39,41	base	156
105	4,15	19,24	21,30	base	97
105	4,15	19,24	35,39	base	66
105	4,15	19,24	37,41	base	109
105	4,15	19,24	39,41	base	69
105	4,15	21,30	35,39	base	133
105	4,15	21,30	37,41	base	91
105	4,15	21,30	39,41	base	143
105	4,15	35,39	37,41	base	87
105	4,15	35,39	39,41	base	141
105	4,15	37,41	39,41	base	137
105	4,15	7,20	19,24	base	75
105	4,15	7,20	21,30	base	42
105	4,15	7,20	35,39	base	44
105	4,15	7,20	37,41	base	217
105	4,15	7,20	39,41	base	48
105	7,20	19,24	21,30	base	84
105	7,20	19,24	35,39	base	125
105	7,20	19,24	37,41	base	81
105	7,20	19,24	39,41	base	122
105	7,20	21,30	35,39	base	31
105	7,20	21,30	37,41	base	218
105	7,20	21,30	39,41	base	34
105	7,20	35,39	37,41	base	33
105	7,20	35,39	39,41	base	49
105	7,20	37,41	39,41	base	32
106	1,5	13,16	20,24	base	45
106	1,5	13,16	23,33	base	35
106	1,5	13,16	24,36	base	60
106	1,5	13,16	32,40	base	47
106	1,5	13,16	36,37	base	27
106	1,5	20,24	23,33	base	164
106	1,5	20,24	24,36	complement	40
106	1,5	20,24	32,40	base	88
106	1,5	20,24	36,37	base	140
106	1,5	23,33	24,36	base	160
106	1,5	23,33	32,40	base	157
106	1,5	23,33	36,37	base	163
106	1,5	24,36	32,40	base	134
106	1,5	24,36	36,37	base	138
106	1,5	36,37	32,40	base	136
106	13,16	20,24	23,33	base	222
106	13,16	20,24	24,36	base	74
106	13,16	20,24	32,40	base	65
106	13,16	20,24	36,37	base	54
106	13,16	23,33	24,36	base	228
106	13,16	23,33	32,40	base	123
106	13,16	23,33	36,37	base	221
106	13,16	24,36	32,40	base	63
106	13,16	24,36	36,37	base	52
106	13,16	36,37	32,40	base	57
106	20,24	23,33	24,36	base	179
106	20,24	23,33	32,40	base	185
106	20,24	23,33	36,37	base	183
106	20,24	24,36	32,40	base	67
106	20,24	24,36	36,37	base	108
106	20,24	36,37	32,40	base	72
106	23,33	24,36	32,40	base	184
106	23,33	24,36	36,37	base	181
106	23,33	36,37	32,40	base	113
106	24,36	36,37	32,40	base	70
107	1,5	13,16	22,31	base	34
107	1,5	13,16	30,40	base	48
107	1,5	13,16	34,36	base	42
107	1,5	13,16	34,37	base	25
107	1,5	13,16	35,36	base	46
107	1,5	22,31	30,40	base	102
107	1,5	22,31	34,36	base	100
107	1,5	22,31	34,37	base	165
107	1,5	22,31	35,36	base	161
107	1,5	34,36	30,40	base	90
107	1,5	34,36	34,37	base	91
107	1,5	34,36	35,36	base	133
107	1,5	34,37	30,40	base	137
107	1,5	35,36	30,40	base	141
107	1,5	35,36	34,37	base	139
107	13,16	22,31	30,40	base	122
107	13,16	22,31	34,36	base	84
107	13,16	22,31	34,37	base	220
107	13,16	22,31	35,36	base	223
107	13,16	34,36	30,40	base	75
107	13,16	34,36	34,37	base	73
107	13,16	34,36	35,36	base	62
107	13,16	34,37	30,40	base	56
107	13,16	35,36	30,40	base	59
107	13,16	35,36	34,37	base	55
107	22,31	34,36	30,40	base	180
107	22,31	34,36	34,37	base	98
107	22,31	34,36	35,36	base	116
107	22,31	34,37	30,40	base	182
107	22,31	35,36	30,40	base	154
107	22,31	35,36	34,37	base	114
107	34,36	34,37	30,40	base	109
107	34,36	35,36	30,40	base	66
107	34,36	35,36	34,37	base	110
107	35,36	34,37	30,40	base	71
108	13,16	22,34	29,35	base	84
108	13,16	22,34	33,37	base	81
108	13,16	22,34	35,41	base	220
108	13,16	22,34	36,41	base	224
108	13,16	29,35	33,37	base	75
108	13,16	29,35	35,41	base	64
108	13,16	29,35	36,41	base	62
108	13,16	33,37	35,41	base	56
108	13,16	33,37	36,41	base	53
108	13,16	35,41	36,41	base	55
108	2,3	13,16	22,34	base	218
108	2,3	13,16	29,35	base	42
108	2,3	13,16	33,37	base	217
108	2,3	13,16	35,41	base	25
108	2,3	13,16	36,41	base	29
108	2,3	22,34	29,35	base	100
108	2,3	22,34	33,37	base	101
108	2,3	22,34	35,41	base	165
108	2,3	22,34	36,41	base	162
108	2,3	29,35	33,37	base	90
108	2,3	29,35	35,41	base	143
108	2,3	29,35	36,41	base	133
108	2,3	33,37	35,41	base	137
108	2,3	33,37	36,41	base	87
108	2,3	35,41	36,41	base	139
108	22,34	29,35	33,37	base	180
108	22,34	29,35	35,41	base	117
108	22,34	29,35	36,41	base	116
108	22,34	33,37	35,41	base	182
108	22,34	33,37	36,41	base	155
108	22,34	35,41	36,41	base	114
108	29,35	33,37	35,41	base	69
108	29,35	33,37	36,41	base	66
108	29,35	35,41	36,41	base	106
108	33,37	35,41	36,41	base	71
109	12,17	16,32	23,35	base	83
109	12,17	16,32	30,36	base	74
109	12,17	16,32	36,41	base	54
109	12,17	16,32	37,41	base	52
109	12,17	23,35	30,36	base	82
109	12,17	23,35	36,41	base	226
109	12,17	23,35	37,41	base	124
109	12,17	30,36	36,41	base	65
109	12,17	30,36	37,41	base	63
109	12,17	36,41	37,41	base	57
109	16,32	23,35	30,36	base	179
109	16,32	23,35	36,41	base	183
109	16,32	23,35	37,41	base	181
109	16,32	30,36	36,41	base	107
109	16,32	30,36	37,41	base	96
109	16,32	36,41	37,41	base	111
109	2,3	12,17	16,32	base	121
109	2,3	12,17	23,35	base	219
109	2,3	12,17	30,36	base	43
109	2,3	12,17	36,41	base	26
109	2,3	12,17	37,41	base	30
109	2,3	16,32	23,35	base	103
109	2,3	16,32	30,36	complement	40
109	2,3	16,32	36,41	base	140
109	2,3	16,32	37,41	base	138
109	2,3	23,35	30,36	base	105
109	2,3	23,35	36,41	base	104
109	2,3	23,35	37,41	base	158
109	2,3	30,36	36,41	base	88
109	2,3	30,36	37,41	base	134
109	2,3	36,41	37,41	base	136
109	23,35	30,36	36,41	base	185
109	23,35	30,36	37,41	base	184
109	23,35	36,41	37,41	base	113
109	30,36	36,41	37,41	base	68
110	1,5	13,16	20,37	base	121
110	1,5	13,16	23,34	base	50
110	1,5	13,16	29,36	base	60
110	1,5	13,16	32,40	base	30
110	1,5	13,16	36,37	base	27
110	1,5	20,37	32,40	base	135
110	1,5	20,37	36,37	base	140
110	1,5	23,34	20,37	base	103
110	1,5	23,34	29,36	base	160
110	1,5	23,34	32,40	base	158
110	1,5	23,34	36,37	base	163
110	1,5	29,36	20,37	complement	40
110	1,5	29,36	32,40	base	134
110	1,5	29,36	36,37	base	142
110	1,5	36,37	32,40	base	136
110	13,16	20,37	32,40	base	76
110	13,16	20,37	36,37	base	54
110	13,16	23,34	20,37	base	83
110	13,16	23,34	29,36	base	228
110	13,16	23,34	32,40	base	124
110	13,16	23,34	36,37	base	221
110	13,16	29,36	20,37	base	74
110	13,16	29,36	32,40	base	63
110	13,16	29,36	36,37	base	58
110	13,16	36,37	32,40	base	57
110	20,37	36,37	32,40	base	72
110	23,34	20,37	32,40	base	99
110	23,34	20,37	36,37	base	183
110	23,34	29,36	20,37	base	179
110	23,34	29,36	32,40	base	184
110	23,34	29,36	36,37	base	115
110	23,34	36,37	32,40	base	113
110	29,36	20,37	32,40	base	67
110	29,36	20,37	36,37	base	107
110	29,36	36,37	32,40	base	68
111	1,5	13,16	18,25	base	29
111	1,5	13,16	18,31	base	46
111	1,5	13,16	21,25	base	25
111	1,5	13,16	24,36	base	38
111	1,5	13,16	34,40	base	28
111	1,5	18,25	18,31	base	133
111	1,5	18,25	21,25	base	91
111	1,5	18,25	24,36	base	162
111	1,5	18,25	34,40	base	87
111	1,5	18,31	24,36	base	161
111	1,5	18,31	34,40	base	141
111	1,5	21,25	18,31	base	143
111	1,5	21,25	24,36	base	165
111	1,5	21,25	34,40	base	137
111	1,5	24,36	34,40	base	156
111	13,16	18,25	18,31	base	62
111	13,16	18,25	21,25	base	73
111	13,16	18,25	24,36	base	224
111	13,16	18,25	34,40	base	53
111	13,16	18,31	24,36	base	223
111	13,16	18,31	34,40	base	59
111	13,16	21,25	18,31	base	64
111	13,16	21,25	24,36	base	220
111	13,16	21,25	34,40	base	56
111	13,16	24,36	34,40	base	227
111	18,25	18,31	24,36	base	116
111	18,25	18,31	34,40	base	66
111	18,25	21,25	18,31	base	97
111	18,25	21,25	24,36	base	98
111	18,25	21,25	34,40	base	109
111	18,25	24,36	34,40	base	155
111	18,31	24,36	34,40	base	154
111	21,25	18,31	24,36	base	117
111	21,25	18,31	34,40	base	69
111	21,25	24,36	34,40	base	182
112	1,5	13,16	18,29	base	45
112	1,5	13,16	18,37	base	121
112	1,5	13,16	23,34	base	37
112	1,5	13,16	32,40	base	26
112	1,5	13,16	36,37	base	27
112	1,5	18,29	18,37	complement	40
112	1,5	18,29	23,34	base	164
112	1,5	18,29	32,40	base	88
112	1,5	18,29	36,37	base	142
112	1,5	18,37	32,40	base	135
112	1,5	18,37	36,37	base	138
112	1,5	23,34	18,37	base	103
112	1,5	23,34	32,40	base	104
112	1,5	23,34	36,37	base	163
112	1,5	36,37	32,40	base	136
112	13,16	18,29	18,37	base	74
112	13,16	18,29	23,34	base	222
112	13,16	18,29	32,40	base	65
112	13,16	18,29	36,37	base	58
112	13,16	18,37	32,40	base	76
112	13,16	18,37	36,37	base	52
112	13,16	23,34	18,37	base	83
112	13,16	23,34	32,40	base	226
112	13,16	23,34	36,37	base	221
112	13,16	36,37	32,40	base	57
112	18,29	18,37	32,40	base	67
112	18,29	18,37	36,37	base	96
112	18,29	23,34	18,37	base	179
112	18,29	23,34	32,40	base	185
112	18,29	23,34	36,37	base	115
112	18,29	36,37	32,40	base	68
112	18,37	36,37	32,40	base	70
112	23,34	18,37	32,40	base	99
112	23,34	18,37	36,37	base	181
112	23,34	36,37	32,40	base	113
113	1,6	12,20	15,37	base	38
113	1,6	12,20	19,26	base	33
113	1,6	12,20	19,36	base	49
113	1,6	12,20	21,26	base	32
113	1,6	19,26	15,37	base	162
113	1,6	19,26	19,36	base	159
113	1,6	19,26	21,26	base	101
113	1,6	19,36	15,37	base	161
113	1,6	21,26	15,37	base	165
113	1,6	21,26	19,36	base	102
113	1,6	5,18	12,20	base	28
113	1,6	5,18	15,37	base	139
113	1,6	5,18	19,26	base	87
113	1,6	5,18	19,36	base	141
113	1,6	5,18	21,26	base	137
113	12,20	19,26	15,37	base	224
113	12,20	19,26	19,36	base	125
113	12,20	19,26	21,26	base	81
113	12,20	19,36	15,37	base	223
113	12,20	21,26	15,37	base	220
113	12,20	21,26	19,36	base	122
113	19,26	19,36	15,37	base	116
113	19,26	21,26	15,37	base	98
113	19,26	21,26	19,36	base	180
113	21,26	19,36	15,37	base	117
113	5,18	12,20	15,37	base	55
113	5,18	12,20	19,26	base	53
113	5,18	12,20	19,36	base	59
113	5,18	12,20	21,26	base	56
113	5,18	19,26	15,37	base	110
113	5,18	19,26	19,36	base	66
113	5,18	19,26	21,26	base	109
113	5,18	19,36	15,37	base	106
113	5,18	21,26	15,37	base	112
113	5,18	21,26	19,36	base	69
114	1,6	12,19	18,25	base	50
114	1,6	12,19	18,36	base	35
114	1,6	12,19	20,25	base	37
114	1,6	12,19	34,39	base	51
114	1,6	18,25	18,36	base	160
114	1,6	18,25	20,25	base	103
114	1,6	18,25	34,39	base	158
114	1,6	18,36	34,39	base	157
114	1,6	20,25	18,36	base	164
114	1,6	20,25	34,39	base	104
114	1,6	5,17	12,19	base	27
114	1,6	5,17	18,25	base	138
114	1,6	5,17	18,36	base	142
114	1,6	5,17	20,25	base	140
114	1,6	5,17	34,39	base	136
114	12,19	18,25	18,36	base	228
114	12,19	18,25	20,25	base	83
114	12,19	18,25	34,39	base	124
114	12,19	18,36	34,39	base	123
114	12,19	20,25	18,36	base	222
114	12,19	20,25	34,39	base	226
114	18,25	18,36	34,39	base	184
114	18,25	20,25	18,36	base	179
114	18,25	20,25	34,39	base	99
114	20,25	18,36	34,39	base	185
114	5,17	12,19	18,25	base	52
114	5,17	12,19	18,36	base	58
114	5,17	12,19	20,25	base	54
114	5,17	12,19	34,39	base	57
114	5,17	18,25	18,36	base	96
114	5,17	18,25	20,25	base	108
114	5,17	18,25	34,39	base	70
114	5,17	18,36	34,39	base	68
114	5,17	20,25	18,36	base	107
114	5,17	20,25	34,39	base	72
115	1,6	12,18	19,24	base	34
115	1,6	12,18	24,35	base	31
115	1,6	12,18	32,39	base	49
115	1,6	12,18	35,38	base	38
115	1,6	19,24	24,35	base	100
115	1,6	19,24	32,39	base	102
115	1,6	19,24	35,38	base	165
115	1,6	24,35	32,39	base	159
115	1,6	24,35	35,38	base	162
115	1,6	35,38	32,39	base	156
115	1,6	4,17	12,18	base	46
115	1,6	4,17	19,24	base	143
115	1,6	4,17	24,35	base	133
115	1,6	4,17	32,39	base	141
115	1,6	4,17	35,38	base	139
115	12,18	19,24	24,35	base	84
115	12,18	19,24	32,39	base	122
115	12,18	19,24	35,38	base	220
115	12,18	24,35	32,39	base	125
115	12,18	24,35	35,38	base	224
115	12,18	35,38	32,39	base	227
115	19,24	24,35	32,39	base	180
115	19,24	24,35	35,38	base	98
115	19,24	35,38	32,39	base	182
115	24,35	35,38	32,39	base	155
115	4,17	12,18	19,24	base	64
115	4,17	12,18	24,35	base	62
115	4,17	12,18	32,39	base	59
115	4,17	12,18	35,38	base	55
115	4,17	19,24	24,35	base	97
115	4,17	19,24	32,39	base	69
115	4,17	19,24	35,38	base	112
115	4,17	24,35	32,39	base	66
115	4,17	24,35	35,38	base	110
115	4,17	35,38	32,39	base	71
116	1,6	12,18	19,35	base	119
116	1,6	12,18	31,38	base	61
116	1,6	12,18	35,40	base	35
116	1,6	12,18	37,40	base	50
116	1,6	19,35	31,38	base	105
116	1,6	19,35	35,40	base	164
116	1,6	19,35	37,40	base	103
116	1,6	31,38	35,40	base	157
116	1,6	31,38	37,40	base	158
116	1,6	35,40	37,40	base	163
116	1,6	4,17	12,18	base	60
116	1,6	4,17	19,35	complement	40
116	1,6	4,17	31,38	base	134
116	1,6	4,17	35,40	base	142
116	1,6	4,17	37,40	base	138
116	12,18	19,35	31,38	base	82
116	12,18	19,35	35,40	base	222
116	12,18	19,35	37,40	base	83
116	12,18	31,38	35,40	base	123
116	12,18	31,38	37,40	base	124
116	12,18	35,40	37,40	base	221
116	19,35	31,38	35,40	base	185
116	19,35	31,38	37,40	base	99
116	19,35	35,40	37,40	base	183
116	31,38	35,40	37,40	base	113
116	4,17	12,18	19,35	base	74
116	4,17	12,18	31,38	base	63
116	4,17	12,18	35,40	base	58
116	4,17	12,18	37,40	base	52
116	4,17	19,35	31,38	base	67
116	4,17	19,35	35,40	base	107
116	4,17	19,35	37,40	base	108
116	4,17	31,38	35,40	base	68
116	4,17	31,38	37,40	base	70
116	4,17	35,40	37,40	base	111
117	1,6	12,18	30,39	base	36
117	1,6	12,18	33,36	base	119
117	1,6	12,18	33,38	base	37
117	1,6	12,18	34,36	base	35
117	1,6	33,36	30,39	base	105
117	1,6	33,36	33,38	base	103
117	1,6	33,36	34,36	base	160
117	1,6	33,38	30,39	base	104
117	1,6	34,36	30,39	base	157
117	1,6	34,36	33,38	base	163
117	1,6	4,17	12,18	base	45
117	1,6	4,17	30,39	base	88
117	1,6	4,17	33,36	complement	40
117	1,6	4,17	33,38	base	140
117	1,6	4,17	34,36	base	142
117	12,18	33,36	30,39	base	82
117	12,18	33,36	33,38	base	83
117	12,18	33,36	34,36	base	228
117	12,18	33,38	30,39	base	226
117	12,18	34,36	30,39	base	123
117	12,18	34,36	33,38	base	221
117	33,36	33,38	30,39	base	99
117	33,36	34,36	30,39	base	184
117	33,36	34,36	33,38	base	181
117	34,36	33,38	30,39	base	113
117	4,17	12,18	30,39	base	65
117	4,17	12,18	33,36	base	74
117	4,17	12,18	33,38	base	54
117	4,17	12,18	34,36	base	58
117	4,17	33,36	30,39	base	67
117	4,17	33,36	33,38	base	108
117	4,17	33,36	34,36	base	96
117	4,17	33,38	30,39	base	72
117	4,17	34,36	30,39	base	68
117	4,17	34,36	33,38	base	111
118	12,14	19,25	19,33	base	20
118	12,14	19,25	33,39	base	24
118	12,14	19,33	33,39	base	18
118	12,14	23,24	19,25	base	15
118	12,14	23,24	19,33	base	0
118	12,14	23,24	33,39	base	13
118	19,25	19,33	33,39	base	187
118	23,24	19,25	19,33	base	129
118	23,24	19,25	33,39	base	130
118	23,24	19,33	33,39	base	127
118	3,5	12,14	19,25	base	9
118	3,5	12,14	19,33	base	2
118	3,5	12,14	23,24	base	21
118	3,5	12,14	33,39	base	7
118	3,5	19,25	19,33	base	94
118	3,5	19,25	33,39	base	132
118	3,5	19,33	33,39	base	95
118	3,5	23,24	19,25	base	79
118	3,5	23,24	19,33	base	85
118	3,5	23,24	33,39	base	77
119	0,1	20,22	33,41	base	116
119	0,1	20,22	34,35	base	180
119	0,1	20,22	36,38	base	98
119	0,1	20,22	38,41	base	117
119	0,1	33,41	38,41	base	161
119	0,1	34,35	33,41	base	159
119	0,1	34,35	36,38	base	101
119	0,1	34,35	38,41	base	102
119	0,1	36,38	33,41	base	162
119	0,1	36,38	38,41	base	165
119	0,1	6,16	20,22	base	97
119	0,1	6,16	33,41	base	133
119	0,1	6,16	34,35	base	90
119	0,1	6,16	36,38	base	91
119	0,1	6,16	38,41	base	143
119	20,22	33,41	38,41	base	223
119	20,22	34,35	33,41	base	125
119	20,22	34,35	36,38	base	81
119	20,22	34,35	38,41	base	122
119	20,22	36,38	33,41	base	224
119	20,22	36,38	38,41	base	220
119	34,35	33,41	38,41	base	49
119	34,35	36,38	33,41	base	33
119	34,35	36,38	38,41	base	32
119	36,38	33,41	38,41	base	38
119	6,16	20,22	33,41	base	62
119	6,16	20,22	34,35	base	75
119	6,16	20,22	36,38	base	73
119	6,16	20,22	38,41	base	64
119	6,16	33,41	38,41	base	46
119	6,16	34,35	33,41	base	44
119	6,16	34,35	36,38	base	217
119	6,16	34,35	38,41	base	48
119	6,16	36,38	33,41	base	29
119	6,16	36,38	38,41	base	25
120	0,3	19,23	21,31	base	179
120	0,3	19,23	35,40	base	184
120	0,3	19,23	37,39	base	99
120	0,3	19,23	39,40	base	185
120	0,3	21,31	35,40	base	160
120	0,3	21,31	37,39	base	103
120	0,3	21,31	39,40	base	164
120	0,3	35,40	39,40	base	157
120	0,3	37,39	35,40	base	158
120	0,3	37,39	39,40	base	104
120	0,3	6,17	19,23	base	67
120	0,3	6,17	21,31	complement	40
120	0,3	6,17	35,40	base	134
120	0,3	6,17	37,39	base	135
120	0,3	6,17	39,40	base	88
120	19,23	21,31	35,40	base	228
120	19,23	21,31	37,39	base	83
120	19,23	21,31	39,40	base	222
120	19,23	35,40	39,40	base	123
120	19,23	37,39	35,40	base	124
120	19,23	37,39	39,40	base	226
120	21,31	35,40	39,40	base	35
120	21,31	37,39	35,40	base	50
120	21,31	37,39	39,40	base	37
120	37,39	35,40	39,40	base	51
120	6,17	19,23	21,31	base	74
120	6,17	19,23	35,40	base	63
120	6,17	19,23	37,39	base	76
120	6,17	19,23	39,40	base	65
120	6,17	21,31	35,40	base	60
120	6,17	21,31	37,39	base	121
120	6,17	21,31	39,40	base	45
120	6,17	35,40	39,40	base	47
120	6,17	37,39	35,40	base	30
120	6,17	37,39	39,40	base	26
121	0,3	19,20	21,33	base	98
121	0,3	19,20	29,34	base	97
121	0,3	19,20	34,41	base	112
121	0,3	19,20	35,41	base	110
121	0,3	19,20	36,37	base	109
121	0,3	21,33	29,34	base	100
121	0,3	21,33	34,41	base	165
121	0,3	21,33	35,41	base	162
121	0,3	21,33	36,37	base	101
121	0,3	29,34	34,41	base	143
121	0,3	29,34	35,41	base	133
121	0,3	29,34	36,37	base	90
121	0,3	34,41	35,41	base	139
121	0,3	36,37	34,41	base	137
121	0,3	36,37	35,41	base	87
121	19,20	21,33	29,34	base	84
121	19,20	21,33	34,41	base	220
121	19,20	21,33	35,41	base	224
121	19,20	21,33	36,37	base	81
121	19,20	29,34	34,41	base	64
121	19,20	29,34	35,41	base	62
121	19,20	29,34	36,37	base	75
121	19,20	34,41	35,41	base	55
121	19,20	36,37	34,41	base	56
121	19,20	36,37	35,41	base	53
121	21,33	29,34	34,41	base	34
121	21,33	29,34	35,41	base	31
121	21,33	29,34	36,37	base	120
121	21,33	34,41	35,41	base	38
121	21,33	36,37	34,41	base	32
121	21,33	36,37	35,41	base	33
121	29,34	34,41	35,41	base	46
